request_id,timestamp,endpoint,http_method,user_segment,user_id,param_complexity,param_count,payload_size_kb,is_cached,server_load,downstream_count,downstream_degraded_count,downstream_max_latency_ms,downstream_total_latency_ms,has_downstream_degradation,has_downstream_outage,response_time_ms
req_695377,2026-05-01 21:42:56.826584,/api/inventory,GET,vip,user_27,simple,1,8,True,0.61,2,1,220.0,225.09407453213117,False,True,936.5389418364585
req_451171,2026-05-01 21:44:42.826584,/api/users,POST,regular,user_490,simple,1,5,False,0.89,2,1,26.80037632938786,41.80037632938786,True,False,271.3663565468457
req_806171,2026-05-01 21:46:45.826584,/api/products,GET,internal,user_41,complex,10,200,False,0.45,2,0,24.8113945185152,42.64676603684977,False,False,226.9408515470158
req_755498,2026-05-01 21:47:00.826584,/api/users,DELETE,internal,user_439,complex,13,143,False,0.54,2,0,22.571606277124765,26.083744573634142,False,False,703.7400676170329
req_853783,2026-05-01 21:47:05.826584,/api/auth/login,DELETE,bot,user_920,simple,2,4,True,0.49,2,0,33.36059504588675,55.735770780687886,False,False,425.6752224330878
req_528313,2026-05-01 21:47:28.826584,/api/products,PUT,bot,user_829,complex,15,147,True,0.78,2,0,31.430993554038324,51.99027898811117,False,False,355.70182062201206
req_387722,2026-05-01 21:47:42.826584,/api/orders,GET,vip,user_670,medium,7,42,False,0.65,3,0,41.997803640763955,82.82785560064,False,False,354.2325445678602
req_424128,2026-05-01 21:52:14.826584,/api/products,PUT,new,user_291,complex,12,149,False,0.47,2,0,35.892464883443395,59.71206282240699,False,False,257.83372177526815
req_310035,2026-05-01 21:53:00.826584,/api/products,POST,regular,user_485,simple,2,1,False,0.48,2,0,31.214506723742513,54.98239525411161,False,False,155.34178380509644
req_976256,2026-05-01 21:53:28.826584,/api/orders,PUT,vip,user_907,complex,12,53,False,0.54,3,1,350.0,391.441041399305,False,True,2073.9121449766426
req_453777,2026-05-01 21:57:13.826584,/api/users,DELETE,bot,user_82,simple,3,1,False,0.23,2,0,21.726534631271274,27.225311683023946,False,False,199.23168115186547
req_787277,2026-05-01 22:06:59.826584,/api/inventory,DELETE,vip,user_54,complex,15,80,False,0.34,2,0,24.082992629134854,29.373939993474337,False,False,365.3307326156397
req_438374,2026-05-01 22:13:00.826584,/api/auth/login,POST,bot,user_789,medium,7,40,False,0.67,2,0,40.95306847088378,72.73662891899754,False,False,604.648742766345
req_965615,2026-05-01 22:14:07.826584,/api/products,DELETE,bot,user_436,medium,6,18,True,0.35,2,0,32.12506412337726,48.809301160165866,False,False,253.48342705305836
req_214280,2026-05-01 22:14:13.826584,/api/products,PUT,new,user_580,simple,1,9,True,0.82,2,0,39.19786948518651,59.75077043119387,False,False,177.19063973973113
req_713859,2026-05-01 22:17:02.826584,/api/users,DELETE,new,user_916,complex,11,139,False,0.81,2,0,14.639324419517566,19.43439194527596,False,False,338.1701972644235
req_423196,2026-05-01 22:17:34.826584,/api/search,GET,new,user_577,simple,3,5,False,0.33,2,1,60.0,88.60327084633822,True,False,1952.2518165802194
req_640904,2026-05-01 22:18:16.826584,/api/products,DELETE,new,user_990,simple,3,1,False,0.65,2,0,25.014801232615582,43.706372484515214,False,False,152.58400026725252
req_906328,2026-05-01 22:21:45.826584,/api/orders,DELETE,bot,user_697,simple,3,3,False,0.63,3,0,30.187333176665227,68.44484598708166,False,False,382.30855083394033
req_419626,2026-05-01 22:23:25.826584,/api/search,POST,regular,user_801,medium,4,31,False,0.63,2,1,60.0,94.54219239032386,True,False,845.510791209433
req_453261,2026-05-01 22:26:49.826584,/api/users,DELETE,vip,user_250,complex,10,180,False,0.45,2,0,19.278279013113245,25.010502316434973,False,False,253.52425094696068
req_790107,2026-05-01 22:27:19.826584,/api/inventory,DELETE,vip,user_972,simple,1,3,False,0.74,2,0,26.78766328744189,33.73964971913049,False,False,182.17249157858816
req_723620,2026-05-01 22:27:42.826584,/api/search,DELETE,bot,user_394,complex,9,98,False,0.61,2,0,33.16483617438668,52.321559546676696,False,False,1014.0261999718281
req_463031,2026-05-01 22:28:33.826584,/api/orders,DELETE,new,user_954,complex,11,180,False,0.47,3,1,75.0,129.0164730482117,True,False,1044.9185567308355
req_869866,2026-05-01 22:29:29.826584,/api/search,DELETE,internal,user_330,simple,3,2,True,0.45,2,0,35.93324873250468,60.49778703334567,False,False,302.9447451007603
req_487874,2026-05-01 22:31:45.826584,/api/inventory,PUT,internal,user_314,medium,8,34,False,0.39,2,0,26.786001430093084,32.04495844940455,False,False,209.2612737093484
req_436766,2026-05-01 22:35:15.826584,/api/auth/login,PUT,vip,user_656,complex,10,107,False,0.57,2,0,38.73950435556978,71.55072540876124,False,False,604.3860632064474
req_746877,2026-05-01 22:35:44.826584,/api/auth/login,PUT,vip,user_168,simple,2,10,False,0.57,2,0,39.39410427319959,68.5640401122472,False,False,288.8830424332173
req_315286,2026-05-01 22:36:33.826584,/api/search,GET,regular,user_295,medium,4,23,False,0.23,2,1,90.0,110.15130091164681,True,False,839.3332282047357
req_146037,2026-05-01 22:40:03.826584,/api/reports,GET,new,user_999,medium,8,29,True,0.34,3,0,68.54092566334188,123.8598601579085,False,False,1348.2805340684156
req_684483,2026-05-01 22:40:08.826584,/api/inventory,POST,vip,user_829,simple,3,6,False,0.74,2,0,16.92080425977487,20.16897545302315,False,False,156.37050132183427
req_922535,2026-05-01 22:41:18.826584,/api/search,POST,vip,user_750,medium,8,30,False,0.63,2,1,60.0,77.09645074348308,True,False,763.1079502734606
req_824543,2026-05-01 22:44:00.826584,/api/orders,GET,bot,user_806,simple,1,9,False,0.25,3,0,27.33896654055838,69.73587452328093,False,False,1174.0816584926304
req_342252,2026-05-01 22:45:11.826584,/api/search,GET,vip,user_517,complex,15,97,False,0.6,2,0,31.099562345638205,46.88058048262748,False,False,2038.0839151745909
req_176653,2026-05-01 22:47:03.826584,/api/users,DELETE,bot,user_581,simple,1,8,True,0.85,2,1,75.0,80.08639863674911,True,False,437.6296623121578
req_529740,2026-05-01 22:48:19.826584,/api/reports,POST,internal,user_548,complex,15,111,True,0.86,3,1,150.0,208.8563810921324,True,False,2145.7922722378266
req_607568,2026-05-01 22:49:29.826584,/api/search,POST,new,user_924,complex,14,102,False,0.31,2,1,90.0,109.66060610893734,True,False,1320.9679030182251
req_327011,2026-05-01 22:49:36.826584,/api/reports,POST,regular,user_622,simple,1,8,False,0.71,3,0,59.30515157279422,120.56695302021205,False,False,2522.7332537594893
req_656656,2026-05-01 22:52:05.826584,/api/reports,POST,bot,user_152,simple,3,8,False,0.62,3,0,33.478976683070655,87.31601450219834,False,False,1112.063556173488
req_521360,2026-05-01 22:53:13.826584,/api/inventory,GET,vip,user_294,complex,15,121,False,0.38,2,0,22.654634793152145,27.48337848832721,False,False,346.0312070667297
req_556153,2026-05-01 22:56:01.826584,/api/payments,DELETE,internal,user_741,medium,5,32,False,0.8,3,1,300.0,367.0761382381958,True,False,1156.7267547225852
req_581864,2026-05-01 22:58:05.826584,/api/products,PUT,bot,user_40,complex,10,139,False,0.83,2,0,25.93799712756642,37.86178983770592,False,False,297.87060613432766
req_721930,2026-05-01 23:02:16.826584,/api/payments,GET,regular,user_616,simple,2,8,False,0.28,3,0,97.35267163725678,158.83557488905984,False,False,501.23703968314135
req_265467,2026-05-01 23:08:27.826584,/api/products,GET,bot,user_819,medium,6,16,False,0.28,2,1,90.0,114.00512772026717,True,False,457.55554937476234
req_408841,2026-05-01 23:09:26.826584,/api/search,PUT,internal,user_721,complex,10,56,True,0.63,2,0,35.046172454592636,58.07042796856449,False,False,630.7773732929338
req_955155,2026-05-01 23:14:22.826584,/api/orders,POST,bot,user_315,complex,13,181,False,0.45,3,0,41.691566421248176,91.57584686360909,False,False,812.3342392885291
req_863000,2026-05-01 23:14:29.826584,/api/reports,PUT,regular,user_670,medium,4,42,False,0.28,3,1,350.0,404.40301259713203,False,True,3683.5972678497465
req_558494,2026-05-01 23:16:16.826584,/api/auth/login,PUT,regular,user_301,simple,3,9,False,0.89,2,0,37.20174934474141,65.12853601871943,False,False,347.4021565810521
req_730021,2026-05-01 23:19:37.826584,/api/reports,POST,regular,user_389,simple,3,7,False,0.72,3,0,52.912027551380326,111.19068786140579,False,False,2471.757665889316
req_824782,2026-05-01 23:21:00.826584,/api/payments,GET,regular,user_393,complex,15,185,False,0.81,3,0,111.9928728145007,178.98850736619897,False,False,967.9891815427819
req_352630,2026-05-01 23:21:41.826584,/api/users,DELETE,bot,user_423,complex,15,182,False,0.3,2,0,21.975628004954082,26.224604613563557,False,False,467.6177384488266
req_999011,2026-05-01 23:25:04.826584,/api/inventory,PUT,new,user_903,complex,15,63,False,0.85,2,0,29.128698213809514,35.117224318456955,False,False,432.3936488191298
req_529261,2026-05-01 23:25:52.826584,/api/users,GET,internal,user_3,medium,5,24,False,0.56,2,0,22.655946404028246,27.924899958405003,False,False,160.93603865345955
req_205274,2026-05-01 23:26:48.826584,/api/payments,PUT,regular,user_366,medium,7,27,True,0.49,3,1,93.89001073892695,177.78355816454194,True,False,1064.72771602591
req_680559,2026-05-01 23:27:11.826584,/api/payments,DELETE,regular,user_605,complex,11,147,False,0.67,3,0,96.21331909299651,152.44811803914752,False,False,930.9459854066954
req_563561,2026-05-01 23:28:44.826584,/api/inventory,GET,regular,user_257,medium,6,45,False,0.68,2,1,66.0,70.98093174123267,True,False,460.3913240012765
req_898578,2026-05-01 23:29:51.826584,/api/reports,GET,internal,user_349,simple,1,9,True,0.77,3,0,34.82826303328321,87.15746747790394,False,False,662.1690508283393
req_231829,2026-05-01 23:29:59.826584,/api/orders,DELETE,new,user_463,medium,7,17,True,0.36,3,1,75.0,127.2256311654705,True,False,710.6224497735097
req_581479,2026-05-01 23:34:45.826584,/api/orders,POST,new,user_337,complex,12,171,False,0.51,3,0,43.81032900343751,93.63611078873926,False,False,646.092027813761
req_368849,2026-05-01 23:41:27.826584,/api/payments,DELETE,regular,user_509,simple,1,9,False,0.43,3,0,94.79056249606197,163.26545182710217,False,False,495.107613408913
req_940816,2026-05-01 23:41:49.826584,/api/inventory,PUT,bot,user_400,simple,2,4,False,0.78,2,2,66.0,81.0,True,False,455.33567936456745
req_968799,2026-05-01 23:44:59.826584,/api/search,DELETE,vip,user_869,simple,1,9,False,0.44,2,1,90.0,112.33962121947174,True,False,575.2665087908186
req_713342,2026-05-01 23:46:36.826584,/api/inventory,GET,bot,user_516,complex,13,166,True,0.25,2,0,27.579308937635506,32.59413210030474,False,False,539.8286456393686
req_905598,2026-05-01 23:51:56.826584,/api/orders,DELETE,internal,user_250,simple,1,4,False,0.25,3,0,27.232734424678785,58.8007676042881,False,False,253.31750543676446
req_619928,2026-05-01 23:52:32.826584,/api/payments,DELETE,vip,user_288,medium,4,47,False,0.27,3,1,150.0,303.2052421712929,False,True,1985.5824525373084
req_899444,2026-05-01 23:55:17.826584,/api/orders,GET,internal,user_113,complex,13,132,False,0.65,3,1,45.0,115.27896771939828,True,False,787.4592524753709
req_360044,2026-05-01 23:55:49.826584,/api/orders,DELETE,vip,user_906,complex,14,69,True,0.4,3,0,44.08569788164531,87.15392126374172,False,False,524.7545912815708
req_847583,2026-05-01 23:57:52.826584,/api/payments,GET,regular,user_244,medium,7,44,False,0.6,3,0,93.21701189880378,175.87274650143573,False,False,701.7377533221296
req_271124,2026-05-02 00:01:20.826584,/api/search,DELETE,new,user_462,medium,5,34,True,0.39,2,0,34.095181205197086,56.267097951522985,False,False,374.4616107873107
req_803057,2026-05-02 00:01:21.826584,/api/search,DELETE,internal,user_812,simple,3,3,False,0.22,2,0,17.266933211128695,34.115036022687505,False,False,204.54867996714373
req_588147,2026-05-02 00:01:44.826584,/api/inventory,PUT,regular,user_348,complex,10,143,False,0.29,2,0,30.857005737509525,36.46269194863872,False,False,249.3106017254631
req_435434,2026-05-02 00:02:00.826584,/api/search,PUT,bot,user_559,simple,2,5,False,0.53,2,1,90.0,113.83798430639777,True,False,572.9558758034973
req_123577,2026-05-02 00:02:52.826584,/api/users,POST,internal,user_597,complex,10,78,True,0.57,2,0,23.146245080961762,28.325176809899922,False,False,165.53585577764844
req_938670,2026-05-02 00:05:23.826584,/api/orders,DELETE,bot,user_529,complex,13,53,False,0.42,3,0,28.77840905802987,66.66629167306661,False,False,505.4631145381571
req_482114,2026-05-02 00:05:45.826584,/api/search,GET,new,user_449,simple,3,4,False,0.27,2,0,33.24792776404967,49.24541027411671,False,False,242.1435007859326
req_182169,2026-05-02 00:06:09.826584,/api/products,PUT,vip,user_874,simple,1,8,False,0.4,2,0,25.13399481822693,44.99396437820199,False,False,70.71303537496212
req_263840,2026-05-02 00:09:25.826584,/api/products,DELETE,vip,user_554,complex,11,169,False,0.79,2,0,33.525990953088645,57.11060633356565,False,False,162.91464888463486
req_767581,2026-05-02 00:10:27.826584,/api/inventory,GET,regular,user_3,simple,1,8,False,0.7,2,0,24.229931416030887,27.096746988402742,False,False,166.29179794832254
req_900856,2026-05-02 00:11:55.826584,/api/reports,POST,bot,user_486,complex,10,89,False,0.51,3,0,62.0207965907886,102.45946173218192,False,False,1491.4696372957458
req_165736,2026-05-02 00:12:00.826584,/api/orders,GET,internal,user_595,simple,2,8,True,0.55,3,1,250.0,302.11031289194403,False,True,992.6532807555602
req_773188,2026-05-02 00:16:11.826584,/api/orders,DELETE,vip,user_711,complex,11,139,False,0.52,3,0,38.961332261740736,78.99313696512051,False,False,331.8510654795952
req_769189,2026-05-02 00:21:05.826584,/api/payments,POST,vip,user_166,simple,2,1,True,0.74,3,0,95.35595953261785,164.18233473687346,False,False,378.7597845898084
req_815789,2026-05-02 00:23:27.826584,/api/inventory,PUT,new,user_446,medium,4,16,True,0.52,2,0,27.20998002414552,33.57348404384306,False,False,214.18994523899485
req_829269,2026-05-02 00:26:54.826584,/api/search,PUT,regular,user_746,medium,4,46,False,0.31,2,0,47.33781819788817,66.17866370024035,False,False,360.91802215968124
req_835668,2026-05-02 00:29:36.826584,/api/inventory,POST,internal,user_484,complex,11,105,True,0.45,2,0,22.67806114858374,28.226236792637987,False,False,587.5522092780706
req_371148,2026-05-02 00:30:04.826584,/api/reports,POST,bot,user_291,complex,11,165,True,0.32,3,0,46.02488356692322,101.18017914973667,False,False,1469.7606964823583
req_971142,2026-05-02 00:31:03.826584,/api/payments,PUT,bot,user_657,complex,9,170,False,0.43,3,0,72.29834608694307,143.11234222725756,False,False,834.812924549918
req_687783,2026-05-02 00:31:19.826584,/api/search,PUT,internal,user_448,simple,2,4,False,0.31,2,0,27.844247455277642,50.20686677804688,False,False,219.380938389705
req_947684,2026-05-02 00:39:18.826584,/api/orders,PUT,internal,user_736,simple,2,1,True,0.89,3,0,31.937791897736126,74.43119923059967,False,False,213.97047625526778
req_101102,2026-05-02 00:51:04.826584,/api/users,POST,new,user_279,medium,7,22,True,0.45,2,0,15.373553719667218,19.593095036448833,False,False,151.28982459867478
req_106409,2026-05-02 00:55:00.826584,/api/users,PUT,vip,user_444,medium,8,13,False,0.78,2,0,27.072920321790484,30.990681184838635,False,False,116.65708888380082
req_953408,2026-05-02 00:55:30.826584,/api/inventory,POST,new,user_603,simple,3,4,False,0.81,2,1,220.0,223.60990458675053,False,True,2630.01632592632
req_901394,2026-05-02 00:56:54.826584,/api/users,PUT,bot,user_505,simple,1,7,False,0.32,2,0,33.8279634691275,39.508514006946584,False,False,169.99449892768868
req_353677,2026-05-02 01:01:20.826584,/api/reports,PUT,regular,user_883,complex,13,85,False,0.46,3,0,49.04535752910927,102.47773931371657,False,False,1017.3528126443875
req_402097,2026-05-02 01:01:30.826584,/api/users,GET,internal,user_168,complex,13,119,False,0.32,2,0,32.170005018652304,36.283365849447705,False,False,188.33850159343618
req_474215,2026-05-02 01:05:04.826584,/api/users,DELETE,bot,user_116,medium,4,18,True,0.27,2,0,33.38726927741444,38.389621704679996,False,False,218.0810139592517
req_384728,2026-05-02 01:07:03.826584,/api/orders,DELETE,internal,user_641,simple,1,7,False,0.84,3,0,41.25147478890741,85.641123755063,False,False,160.19701765654594
req_990676,2026-05-02 01:07:54.826584,/api/users,GET,new,user_380,simple,1,5,False,0.51,2,0,16.14612788704472,22.154879958728763,False,False,93.04450459034402
req_126817,2026-05-02 01:12:59.826584,/api/auth/login,DELETE,regular,user_315,complex,10,159,False,0.53,2,0,29.279863483972154,50.69616845744598,False,False,400.77263301483845
req_184627,2026-05-02 01:17:27.826584,/api/products,PUT,vip,user_872,complex,9,76,False,0.59,2,0,34.574182385273424,53.634049323979426,False,False,505.8173509752763
req_926956,2026-05-02 01:18:57.826584,/api/reports,GET,regular,user_742,complex,12,129,False,0.25,3,1,350.0,426.72195467220735,False,True,3434.1509974683536
req_935200,2026-05-02 01:21:02.826584,/api/payments,DELETE,bot,user_392,simple,1,6,True,0.41,3,1,135.0,244.01772080969542,True,False,810.6630246575392
req_393909,2026-05-02 01:22:40.826584,/api/auth/login,PUT,regular,user_335,medium,6,21,False,0.55,2,1,120.0,148.06721633325074,True,False,578.8900425516309
req_254936,2026-05-02 01:24:03.826584,/api/inventory,DELETE,internal,user_799,medium,4,48,False,0.46,2,1,21.499224830979465,36.499224830979465,True,False,246.5532825197018
req_921951,2026-05-02 01:27:59.826584,/api/orders,POST,new,user_93,complex,12,111,False,0.64,3,1,45.0,108.47509775072527,True,False,1927.8616769346672
req_880195,2026-05-02 01:34:48.826584,/api/reports,PUT,vip,user_518,medium,4,23,True,0.47,3,0,54.58386703551484,115.63749956482309,False,False,649.8969591927818
req_507839,2026-05-02 01:35:24.826584,/api/reports,POST,new,user_995,medium,8,20,True,0.87,3,0,49.26394678153328,112.96973353391384,False,False,846.9998772040146
req_477591,2026-05-02 01:38:01.826584,/api/search,PUT,internal,user_21,medium,4,12,False,0.38,2,0,24.976189568475128,49.56181666063366,False,False,261.43465392319496
