origin,destination,route,airline,departure_date,search_date,booking_days,oil_price,oil_futures_price,oil_volatility,fuel_surcharge,is_holiday,is_promotion,discount_amount,event_impact,seasonal_effect,month,day_of_week,price
北京,成都,北京-成都,南方航空,2024-06-17,2024-05-21,27,66.47946855992454,76.57174690699343,0.02,150.0,0.0,0,0.0,1.247744001888156,1.247744001888156,6,0,1243.0
深圳,成都,深圳-成都,中国国航,2024-12-14,2024-11-30,14,101.63694447318419,80.76937610229123,0.02,112.46,0.5,0,0.0,0.8272830001978537,0.8272830001978537,12,5,1251.0
上海,深圳,上海-深圳,海南航空,2024-05-22,2024-02-23,89,71.15129559710145,80.74120652651733,0.03,80.0,0.0,0,0.0,1.5850505515473856,1.5850505515473856,5,2,1269.0
深圳,成都,深圳-成都,中国国航,2025-06-05,2025-05-11,25,104.31821673229337,79.0306376761388,0.02,116.48,0.0,0,0.0,1.2569550211374418,1.2569550211374418,6,3,1190.0
北京,上海,北京-上海,深圳航空,2024-03-20,2024-02-03,46,65.29808035093461,77.69335620610606,0.02,50.0,0.0,0,0.0,1.3873447699195498,1.3873447699195498,3,2,948.0
北京,上海,北京-上海,东方航空,2024-11-26,2024-10-15,42,87.60578924115943,76.44256979845714,0.02,57.61,0.0,0,0.0,1.4852431579423142,1.4852431579423142,11,1,929.0
北京,成都,北京-成都,东方航空,2024-06-24,2024-04-26,59,67.76589159485107,76.96096722633762,0.025,150.0,0.0,0,0.0,1.3555101337848048,1.3555101337848048,6,0,1047.0
上海,深圳,上海-深圳,东方航空,2025-03-03,2024-12-27,66,97.66664754502929,74.43043401270849,0.03,106.5,0.0,0,0.0,0.8121582222641778,0.8121582222641778,3,0,617.0
北京,成都,北京-成都,海南航空,2024-10-04,2024-07-13,83,73.42866583947031,76.80462551719638,0.03,150.0,1.0,0,0.0,1.2202967951651085,1.2202967951651085,10,4,1787.0
上海,广州,上海-广州,东方航空,2025-06-26,2025-05-22,35,105.85145442582228,78.31088579874294,0.02,118.78,0.0,0,0.0,1.3181886997788503,1.3181886997788503,6,3,1113.0
北京,广州,北京-广州,南方航空,2025-05-25,2025-03-13,73,105.45320332532731,76.88138516455685,0.025,213.63,0.5,0,0.0,0.7509247095372253,0.7509247095372253,5,6,1053.0
北京,广州,北京-广州,海南航空,2025-05-28,2025-05-26,2,99.57336911360963,80.19302415842823,0.02,198.93,0.0,0,0.0,1.2700086589354072,1.2700086589354072,5,2,2038.0
上海,广州,上海-广州,海南航空,2024-04-17,2024-02-29,48,73.41589897618114,77.19011891175222,0.025,80.0,0.0,0,0.0,1.3291899900942818,1.3291899900942818,4,2,1039.0
上海,深圳,上海-深圳,中国国航,2024-01-28,2024-01-23,5,66.26279229655196,80.53447612636539,0.02,80.0,0.5,0,0.0,1.4841308067384502,1.4841308067384502,1,6,2354.0
深圳,成都,深圳-成都,海南航空,2024-02-10,2024-02-06,4,63.82889468219429,79.32983538896131,0.02,80.0,1.0,0,0.0,1.323602722606737,1.323602722606737,2,5,3219.0
上海,深圳,上海-深圳,中国国航,2024-09-17,2024-09-11,6,83.8907035696279,77.02425677065983,0.02,85.84,1.0,0,0.0,1.5162449253927879,1.5162449253927879,9,1,2916.0
北京,广州,北京-广州,深圳航空,2024-10-03,2024-09-15,18,86.28317321460456,78.05591044745549,0.02,165.71,1.0,0,0.0,1.4501407133300657,1.4501407133300657,10,3,2305.0
北京,成都,北京-成都,中国国航,2025-01-24,2024-11-22,63,102.26445643415211,78.64411129064668,0.025,205.66,0.0,0,0.0,0.8273785406401075,0.8273785406401075,1,4,1100.0
上海,广州,上海-广州,南方航空,2025-01-22,2025-01-05,17,99.64228799343175,78.55829378807084,0.02,109.46,0.0,0,0.0,1.465314284215487,1.465314284215487,1,2,1608.0
北京,广州,北京-广州,南方航空,2025-01-14,2024-12-22,23,98.45346413541128,79.27790110120281,0.02,196.13,0.0,0,0.0,0.8618472109238446,0.8618472109238446,1,1,1245.0
北京,上海,北京-上海,深圳航空,2025-05-28,2025-05-03,25,107.29711002046139,81.32070205764154,0.02,77.3,0.0,0,0.0,1.395776670743682,1.395776670743682,5,2,1303.0
深圳,成都,深圳-成都,中国国航,2025-06-23,2025-05-08,46,105.47129424356264,82.09192143945485,0.02,118.21,0.0,0,0.0,1.384340189985045,1.384340189985045,6,0,1395.0
深圳,成都,深圳-成都,海南航空,2024-04-18,2024-02-23,55,71.15129559710145,75.1157793456588,0.025,80.0,0.0,0,0.0,1.34733105754775,1.34733105754775,4,3,1455.0
上海,广州,上海-广州,四川航空,2024-06-11,2024-03-13,90,72.80817225320841,79.90670642358879,0.03,80.0,0.0,0,0.0,0.7255533904528988,0.7255533904528988,6,1,604.0
上海,深圳,上海-深圳,四川航空,2025-01-05,2024-10-12,85,86.4027841369844,79.32551336514189,0.03,89.6,0.5,0,0.0,1.504946556414819,1.504946556414819,1,6,1033.0
上海,深圳,上海-深圳,南方航空,2024-06-27,2024-06-09,18,73.36128438743849,77.78762123603461,0.02,80.0,0.0,0,0.0,1.0,1.0,6,3,833.0
北京,成都,北京-成都,南方航空,2024-12-19,2024-09-28,82,90.99145072514078,79.15643098423618,0.03,177.48,0.0,1,0.18908630821905997,1.2146634999016042,1.497894920523469,12,3,1099.0
北京,广州,北京-广州,中国国航,2024-07-26,2024-07-25,1,76.72910540600807,77.19969199142297,0.02,150.0,0.0,0,0.0,1.3934207048437015,1.3934207048437015,7,4,1950.0
北京,成都,北京-成都,四川航空,2024-08-05,2024-05-14,83,70.92628202282748,81.95127820056793,0.03,150.0,0.0,0,0.0,1.3130266389435172,1.3130266389435172,8,0,1731.0
北京,上海,北京-上海,中国国航,2025-01-26,2025-01-11,15,98.8940122911811,76.80539423636819,0.02,68.89,0.5,0,0.0,1.5770743985837554,1.5770743985837554,1,6,1405.0
北京,上海,北京-上海,深圳航空,2025-06-17,2025-04-09,69,107.41229005406595,74.7217522066858,0.025,77.41,0.0,0,0.0,1.2728045968935464,1.2728045968935464,6,1,660.0
北京,广州,北京-广州,深圳航空,2024-08-22,2024-07-28,25,75.60163781236787,82.76384494517848,0.02,150.0,0.0,0,0.0,1.2640880140123134,1.2640880140123134,8,3,1674.0
上海,深圳,上海-深圳,深圳航空,2024-03-27,2024-03-02,25,74.94271754674386,80.9491065062949,0.02,80.0,0.0,0,0.0,0.8153305667704099,0.8153305667704099,3,2,690.0
深圳,成都,深圳-成都,东方航空,2024-09-23,2024-08-12,42,72.66771545988391,79.43126487671779,0.02,80.0,0.0,0,0.0,1.245462430437517,1.245462430437517,9,0,1189.0
上海,广州,上海-广州,四川航空,2024-01-21,2024-01-08,13,68.78967493599436,78.16361130775593,0.02,80.0,0.5,0,0.0,1.4688110528206495,1.4688110528206495,1,6,2415.0
上海,广州,上海-广州,东方航空,2024-12-31,2024-10-04,88,93.33530635007676,78.97678594643962,0.025,100.0,0.0,0,0.0,1.3565734645288456,1.3565734645288456,12,1,1068.0
北京,上海,北京-上海,海南航空,2024-08-12,2024-06-15,58,69.90701990221302,85.54114227896244,0.025,50.0,0.0,0,0.0,1.0,1.0,8,0,815.0
北京,广州,北京-广州,中国国航,2024-09-05,2024-06-29,68,77.2549170202269,76.56857984466355,0.03,150.0,0.0,0,0.0,1.0,1.0,9,3,910.0
上海,广州,上海-广州,东方航空,2024-04-22,2024-02-19,63,66.66278479288079,76.81190179366935,0.025,80.0,0.0,0,0.0,1.5560151291544222,1.5560151291544222,4,0,1103.0
上海,广州,上海-广州,深圳航空,2025-04-19,2025-02-17,61,106.25152094759669,74.9922641927659,0.025,119.38,0.5,0,0.0,1.3267408859034941,1.3267408859034941,4,5,979.0
北京,上海,北京-上海,四川航空,2024-10-07,2024-08-25,43,76.51252281144271,79.79208831202043,0.025,50.0,1.0,0,0.0,1.4515599623921935,1.4515599623921935,10,0,1183.0
北京,成都,北京-成都,东方航空,2024-12-23,2024-12-18,5,100.75243974840966,79.39934823246223,0.02,201.88,0.0,1,0.2516181346242926,0.6544543534041698,0.8744925334015362,12,0,1203.0
北京,广州,北京-广州,深圳航空,2025-06-12,2025-03-29,75,103.18558339784066,78.10647431583332,0.03,207.96,0.0,0,0.0,0.8094310065551792,0.8094310065551792,6,3,720.0
上海,深圳,上海-深圳,深圳航空,2025-02-07,2025-01-13,25,99.15787236796369,81.33072329717197,0.02,108.74,0.0,0,0.0,1.4255036580189602,1.4255036580189602,2,4,1213.0
北京,上海,北京-上海,深圳航空,2025-01-21,2025-01-05,16,99.64228799343175,77.5562179213918,0.02,69.64,0.0,0,0.0,1.5201752078552313,1.5201752078552313,1,1,899.0
北京,上海,北京-上海,四川航空,2024-06-15,2024-04-09,67,68.68479622110102,76.36754636251331,0.025,50.0,0.5,0,0.0,1.1702083109684014,1.1702083109684014,6,5,729.0
北京,成都,北京-成都,四川航空,2024-03-07,2024-01-16,51,66.3188066593957,79.82190132706504,0.025,150.0,0.0,0,0.0,1.503492909342628,1.503492909342628,3,3,1512.0
深圳,成都,深圳-成都,深圳航空,2024-07-26,2024-06-15,41,69.90701990221302,80.36866768675593,0.02,80.0,0.0,0,0.0,1.0,1.0,7,4,983.0
北京,成都,北京-成都,南方航空,2025-04-17,2025-03-31,17,103.85268194981202,75.45815112119791,0.02,209.63,0.0,0,0.0,0.8292312924742287,0.8292312924742287,4,3,1050.0
上海,深圳,上海-深圳,深圳航空,2025-04-14,2025-01-26,78,101.27480578631963,73.70229373287343,0.03,111.91,0.0,0,0.0,1.5365850616388954,1.5365850616388954,4,0,1072.0
北京,广州,北京-广州,海南航空,2025-03-25,2025-01-07,77,100.5908711740321,73.7612127668699,0.025,201.48,0.0,0,0.0,1.5505722887378488,1.5505722887378488,3,1,1756.0
上海,深圳,上海-深圳,四川航空,2024-06-14,2024-04-19,56,66.33527152278616,76.24683391791062,0.025,80.0,0.0,1,0.23321500547809226,1.004476911962864,1.3099850924823557,6,4,740.0
北京,成都,北京-成都,中国国航,2024-08-25,2024-06-08,78,72.24343154676258,80.48607825611226,0.025,150.0,0.5,0,0.0,1.0,1.0,8,6,1396.0
北京,广州,北京-广州,四川航空,2024-11-16,2024-09-06,71,80.7378269742412,77.521020382177,0.025,151.84,0.5,0,0.0,1.3700096284121697,1.3700096284121697,11,5,1180.0
北京,广州,北京-广州,中国国航,2025-04-27,2025-03-21,37,102.18805791986362,78.64888190788099,0.02,205.47,0.5,0,0.0,0.7922832812683955,0.7922832812683955,4,6,941.0
北京,上海,北京-上海,海南航空,2024-12-28,2024-11-07,51,96.4644237676743,79.0812848061017,0.02,66.46,0.5,0,0.0,0.7869518619906355,0.7869518619906355,12,5,621.0
北京,上海,北京-上海,南方航空,2024-09-08,2024-07-28,42,75.60163781236787,79.810318072038,0.025,50.0,0.5,1,0.20219917972741552,1.1557320677745302,1.4486473796550514,9,6,829.0
深圳,成都,深圳-成都,南方航空,2024-04-08,2024-02-14,54,66.60412479893323,76.15796389166162,0.025,80.0,0.0,0,0.0,1.4163229693306643,1.4163229693306643,4,0,1376.0
上海,广州,上海-广州,海南航空,2024-03-03,2024-02-08,24,64.90191611833124,78.02195110775942,0.02,80.0,0.5,1,0.2742299674272473,1.1520395673223647,1.5873341631901585,3,6,1288.0
北京,成都,北京-成都,四川航空,2025-01-22,2025-01-19,3,99.64455461246651,79.95394828572526,0.02,199.11,0.0,1,0.226491375268373,1.2003048057975856,1.5517665445734854,1,2,3031.0
上海,深圳,上海-深圳,四川航空,2024-12-06,2024-10-19,48,90.52107827955147,79.25111721021864,0.025,95.78,0.0,1,0.15550556769855753,1.1024329868567702,1.305435470844237,12,4,805.0
北京,上海,北京-上海,东方航空,2024-10-28,2024-08-09,80,71.66653095919392,78.31071992265713,0.025,50.0,0.0,0,0.0,1.4386407508452859,1.4386407508452859,10,0,659.0
上海,深圳,上海-深圳,南方航空,2024-09-17,2024-07-02,77,77.34616901855685,81.03933125663849,0.025,80.0,1.0,0,0.0,1.3580020078390274,1.3580020078390274,9,1,1445.0
上海,深圳,上海-深圳,海南航空,2024-04-06,2024-01-17,80,66.51244089976367,78.96011823278276,0.03,80.0,0.5,0,0.0,1.417671122547577,1.417671122547577,4,5,1188.0
上海,广州,上海-广州,四川航空,2024-12-22,2024-11-29,23,100.33414227502091,77.85629750861943,0.02,110.5,0.5,0,0.0,0.8180581961291532,0.8180581961291532,12,6,881.0
北京,上海,北京-上海,南方航空,2025-01-09,2024-11-28,42,100.72104526358605,84.04626479834177,0.025,70.72,0.0,1,0.1626020080783669,0.6314348472158996,0.7540438994448792,1,3,449.0
北京,成都,北京-成都,深圳航空,2024-08-03,2024-07-20,14,77.35584760027389,80.30258760081797,0.02,150.0,0.5,0,0.0,1.42763159465182,1.42763159465182,8,5,2716.0
上海,深圳,上海-深圳,东方航空,2025-02-13,2025-01-25,19,101.53200532431016,77.95311191683369,0.02,112.3,0.0,0,0.0,1.3651272157752687,1.3651272157752687,2,3,1620.0
北京,广州,北京-广州,深圳航空,2025-01-30,2024-11-25,66,99.35585633031606,82.25981599912296,0.025,198.39,1.0,0,0.0,0.716735634142437,0.716735634142437,1,3,1141.0
北京,广州,北京-广州,四川航空,2024-02-01,2024-01-23,9,66.26279229655196,78.87960284943105,0.02,150.0,0.0,0,0.0,1.4211722190025107,1.4211722190025107,2,3,2012.0
北京,成都,北京-成都,海南航空,2025-06-15,2025-03-25,82,104.62822613380102,81.05254101742413,0.03,211.57,0.5,0,0.0,0.8306149910187269,0.8306149910187269,6,6,1025.0
北京,广州,北京-广州,南方航空,2024-09-17,2024-09-01,16,81.37476104126314,77.04769763972105,0.02,153.44,1.0,0,0.0,1.3441435253971188,1.3441435253971188,9,1,2038.0
北京,上海,北京-上海,深圳航空,2025-04-20,2025-04-07,13,107.58154857467501,75.74984156929598,0.02,77.58,0.5,0,0.0,1.1820742482169073,1.1820742482169073,4,6,1104.0
北京,成都,北京-成都,南方航空,2024-08-28,2024-07-14,45,74.34081900038838,80.84799826164918,0.02,150.0,0.0,0,0.0,1.2083719218566324,1.2083719218566324,8,2,1304.0
北京,成都,北京-成都,四川航空,2025-03-10,2025-02-23,15,102.70353319449028,77.1701808613961,0.02,206.76,0.0,0,0.0,1.3201616898730424,1.3201616898730424,3,0,1617.0
深圳,成都,深圳-成都,深圳航空,2025-02-21,2024-11-29,84,100.33414227502091,81.45072772209342,0.03,110.5,0.0,0,0.0,0.7728893115916313,0.7728893115916313,2,4,1012.0
北京,上海,北京-上海,南方航空,2024-04-19,2024-04-07,12,66.98668409230635,80.22903641945523,0.02,50.0,0.0,0,0.0,1.2260854104477157,1.2260854104477157,4,4,1037.0
北京,上海,北京-上海,东方航空,2024-01-13,2024-01-11,2,70.59992419481367,79.9223537459957,0.02,50.0,0.5,0,0.0,1.5854866300793904,1.5854866300793904,1,5,2054.0
北京,成都,北京-成都,四川航空,2024-07-19,2024-04-20,90,67.8852406047128,83.92791671180787,0.03,150.0,0.0,0,0.0,1.3378196445492325,1.3378196445492325,7,4,1562.0
北京,成都,北京-成都,中国国航,2024-05-23,2024-05-17,6,69.8149134970164,80.8863018155105,0.02,150.0,0.0,0,0.0,1.3468785786406525,1.3468785786406525,5,3,2422.0
深圳,成都,深圳-成都,海南航空,2024-09-25,2024-07-08,79,74.343994834473,77.82847715886336,0.025,80.0,0.0,1,0.26018141645986304,0.963029341727997,1.3017101261768322,9,2,991.0
深圳,成都,深圳-成都,中国国航,2025-03-12,2025-02-15,25,107.17357824680694,78.51611297996367,0.02,120.76,0.0,0,0.0,1.4913583672768975,1.4913583672768975,3,2,1633.0
北京,上海,北京-上海,海南航空,2024-05-31,2024-05-27,4,68.5310815880592,77.01030205593325,0.02,50.0,0.0,0,0.0,1.2866075892434445,1.2866075892434445,5,4,1280.0
北京,成都,北京-成都,四川航空,2025-01-18,2024-12-16,33,99.67674993038356,80.42084580434013,0.02,199.19,0.5,0,0.0,0.8094966440377064,0.8094966440377064,1,5,1139.0
北京,广州,北京-广州,深圳航空,2024-02-21,2024-01-28,24,69.62622069836878,78.60588976176479,0.02,150.0,0.0,0,0.0,1.4043394008014989,1.4043394008014989,2,2,2017.0
上海,深圳,上海-深圳,中国国航,2024-07-29,2024-07-14,15,74.34081900038838,79.25557838607835,0.02,80.0,0.0,0,0.0,1.2069516493546695,1.2069516493546695,7,0,936.0
北京,上海,北京-上海,海南航空,2024-05-20,2024-03-12,69,72.05939474547654,76.59148930134513,0.025,50.0,0.0,0,0.0,0.779739201806424,0.779739201806424,5,0,389.0
北京,上海,北京-上海,南方航空,2025-06-24,2025-05-29,26,97.17060891688722,82.2202917539139,0.02,67.17,0.0,0,0.0,1.1977562730888058,1.1977562730888058,6,1,712.0
北京,上海,北京-上海,东方航空,2024-02-11,2024-01-31,11,65.75327737728786,82.67476391724283,0.02,50.0,1.0,0,0.0,1.3954294727192893,1.3954294727192893,2,6,1725.0
上海,广州,上海-广州,海南航空,2025-03-19,2025-03-13,6,105.45320332532731,79.17874301718962,0.02,118.18,0.0,0,0.0,0.7328224346566579,0.7328224346566579,3,2,1019.0
上海,深圳,上海-深圳,南方航空,2024-04-02,2024-03-25,8,67.01835576156493,75.35085865157413,0.02,80.0,0.0,0,0.0,0.8355811667132087,0.8355811667132087,4,1,963.0
北京,成都,北京-成都,四川航空,2024-07-24,2024-07-15,9,73.2071406434324,77.81114933414052,0.02,150.0,0.0,0,0.0,1.4295606360276802,1.4295606360276802,7,2,2404.0
北京,成都,北京-成都,四川航空,2024-04-19,2024-03-22,28,70.46693251556276,73.62756980894721,0.02,150.0,0.0,0,0.0,0.8114939952226502,0.8114939952226502,4,4,1117.0
深圳,成都,深圳-成都,深圳航空,2025-03-31,2025-03-12,19,103.86203193637701,80.3529503606966,0.02,115.79,0.0,0,0.0,0.8497216326735673,0.8497216326735673,3,0,853.0
深圳,成都,深圳-成都,中国国航,2024-08-04,2024-06-22,43,73.99926249808807,84.52589607469119,0.025,80.0,0.5,0,0.0,1.0,1.0,8,6,1298.0
北京,广州,北京-广州,四川航空,2024-05-07,2024-02-10,87,66.84623431996734,77.98545018847321,0.03,150.0,0.0,0,0.0,1.3879528408230453,1.3879528408230453,5,1,1114.0
上海,广州,上海-广州,中国国航,2024-10-26,2024-10-15,11,87.60578924115943,78.10889169648416,0.02,91.41,0.5,0,0.0,1.4413800895759048,1.4413800895759048,10,5,2042.0
上海,广州,上海-广州,海南航空,2024-06-07,2024-04-20,48,67.8852406047128,81.03405447704277,0.025,80.0,0.0,0,0.0,1.3175125644242172,1.3175125644242172,6,4,833.0
上海,深圳,上海-深圳,南方航空,2024-10-14,2024-08-13,62,75.76141034359321,78.25933870628712,0.025,80.0,0.0,0,0.0,1.494984778298412,1.494984778298412,10,0,952.0
上海,广州,上海-广州,海南航空,2024-03-06,2024-01-03,63,71.20016863648075,76.36466701493669,0.025,80.0,0.0,0,0.0,1.5348153093296926,1.5348153093296926,3,2,1134.0
北京,广州,北京-广州,深圳航空,2024-09-08,2024-08-01,38,70.87392581553549,81.48606508058258,0.02,150.0,0.5,0,0.0,1.2334401393643168,1.2334401393643168,9,6,1392.0
上海,广州,上海-广州,东方航空,2024-10-14,2024-08-12,63,72.66771545988391,75.01236633993842,0.025,80.0,0.0,0,0.0,1.3857890003538702,1.3857890003538702,10,0,1223.0
上海,广州,上海-广州,中国国航,2024-05-10,2024-05-05,5,69.99444579976046,78.08190565409937,0.02,80.0,0.0,0,0.0,1.2446608460338315,1.2446608460338315,5,4,1700.0
北京,广州,北京-广州,四川航空,2024-08-31,2024-06-28,64,78.56784833675154,81.0292604254401,0.025,150.0,0.5,0,0.0,1.0,1.0,8,5,1178.0
北京,上海,北京-上海,四川航空,2025-05-23,2025-03-09,75,103.968907563406,77.66689919109591,0.025,73.97,0.0,0,0.0,0.7887994939976544,0.7887994939976544,5,4,534.0
北京,成都,北京-成都,中国国航,2025-04-27,2025-03-13,45,105.45320332532731,78.3678448381329,0.02,213.63,0.5,0,0.0,0.7860465924573052,0.7860465924573052,4,6,1099.0
北京,上海,北京-上海,深圳航空,2024-03-26,2024-03-18,8,71.00360742525,80.00424704180666,0.02,50.0,0.0,0,0.0,0.7941235231571805,0.7941235231571805,3,1,694.0
上海,广州,上海-广州,海南航空,2025-03-04,2024-12-26,68,97.02427865216818,74.34792555169027,0.03,105.54,0.0,0,0.0,0.8217064004367249,0.8217064004367249,3,1,564.0
北京,广州,北京-广州,海南航空,2024-10-31,2024-09-11,50,83.8907035696279,74.48243647834873,0.02,159.73,0.0,0,0.0,1.5069527538484078,1.5069527538484078,10,3,1935.0
北京,广州,北京-广州,四川航空,2024-04-28,2024-02-15,73,66.0273565989476,75.95390679282978,0.025,150.0,0.5,0,0.0,1.3777137364621184,1.3777137364621184,4,6,1376.0
上海,深圳,上海-深圳,海南航空,2024-03-21,2024-01-26,55,67.68344003072856,75.11475724320958,0.025,80.0,0.0,0,0.0,1.4497993357493015,1.4497993357493015,3,3,957.0
上海,广州,上海-广州,深圳航空,2024-04-23,2024-04-05,18,65.4119227330615,76.9417521296329,0.02,80.0,0.0,0,0.0,1.224500198892043,1.224500198892043,4,1,1287.0
深圳,成都,深圳-成都,深圳航空,2025-01-28,2024-12-15,44,98.47934633342508,81.94703724461867,0.02,107.72,1.0,0,0.0,0.8240724319384123,0.8240724319384123,1,1,1116.0
深圳,成都,深圳-成都,中国国航,2024-02-29,2024-01-25,35,64.54994382647409,79.10137260793363,0.02,80.0,0.0,0,0.0,1.3838171640378973,1.3838171640378973,2,3,1820.0
深圳,成都,深圳-成都,中国国航,2025-01-27,2025-01-05,22,99.64228799343175,79.99296321254256,0.02,109.46,0.0,0,0.0,1.3630706982919085,1.3630706982919085,1,0,2000.0
北京,上海,北京-上海,四川航空,2024-04-11,2024-03-01,41,73.35752375411792,72.45058480471127,0.02,50.0,0.0,0,0.0,0.8284852030753882,0.8284852030753882,4,3,630.0
