user_id,movie_id,rating,rating_date
U080,M197,3.5,2025-11-01
U033,M144,2.4,2025-08-22
U083,M169,3.0,2026-02-12
U010,M152,2.4,2026-03-09
U014,M188,4.0,2026-02-05
U036,M046,2.9,2026-01-12
U073,M027,3.5,2026-03-23
U067,M151,3.4,2025-06-30
U074,M198,2.5,2025-07-27
U078,M071,3.4,2025-07-15
U086,M122,3.6,2026-02-08
U022,M001,2.7,2026-01-28
U061,M001,3.1,2025-12-12
U010,M014,2.8,2026-03-17
U066,M113,2.5,2025-10-21
U086,M121,4.2,2025-12-10
U039,M129,3.2,2026-03-27
U031,M144,3.2,2025-11-06
U049,M199,2.4,2025-11-10
U091,M122,2.8,2025-11-26
U040,M134,3.4,2025-12-15
U068,M021,2.4,2025-07-21
U028,M043,2.9,2025-07-06
U036,M183,2.9,2026-03-14
U056,M144,3.1,2025-10-12
U063,M178,3.4,2026-01-18
U088,M031,3.6,2025-08-14
U056,M167,3.2,2025-11-29
U023,M007,3.3,2025-11-20
U060,M198,2.4,2025-06-17
U045,M187,2.9,2025-10-21
U025,M098,3.5,2025-11-16
U023,M192,2.5,2026-05-21
U026,M114,3.6,2025-11-23
U068,M050,2.2,2026-05-24
U076,M080,3.3,2025-12-09
U013,M095,3.9,2026-01-17
U065,M004,2.4,2025-07-20
U035,M009,1.9,2025-06-29
U036,M165,3.5,2025-09-23
U091,M065,2.8,2026-01-06
U081,M015,3.5,2025-08-07
U004,M184,2.5,2025-09-27
U063,M045,3.4,2025-09-26
U096,M166,3.7,2025-08-20
U004,M157,2.7,2026-03-09
U091,M189,3.7,2026-02-25
U017,M022,3.1,2025-10-24
U016,M015,3.8,2025-10-11
U082,M182,3.2,2026-04-25
U041,M025,2.6,2025-08-21
U036,M050,2.5,2025-06-25
U079,M189,2.9,2026-05-18
U043,M173,2.9,2025-12-15
U091,M044,2.6,2025-07-30
U093,M094,3.7,2025-09-04
U002,M171,2.8,2025-11-01
U054,M171,3.7,2025-06-18
U008,M017,2.7,2026-02-17
U098,M129,3.0,2026-03-12
U094,M069,3.5,2026-04-14
U023,M114,3.5,2026-05-04
U089,M130,2.9,2025-10-29
U023,M163,3.1,2026-05-25
U040,M071,3.0,2025-08-12
U045,M031,2.0,2025-12-03
U060,M146,3.3,2025-06-04
U012,M145,3.6,2025-10-01
U024,M187,2.7,2026-04-12
U024,M082,3.3,2025-07-28
U081,M006,3.2,2026-03-01
U002,M056,3.9,2025-07-04
U048,M118,2.9,2026-04-15
U088,M165,3.3,2026-02-18
U096,M194,2.9,2026-03-20
U040,M014,3.2,2025-11-13
U091,M074,3.9,2026-02-24
U036,M036,3.1,2025-08-10
U041,M106,2.2,2026-01-31
U025,M070,3.5,2026-02-13
U023,M076,3.1,2026-01-14
U090,M113,3.0,2026-01-11
U012,M126,3.1,2025-11-26
U075,M094,3.0,2025-11-29
U022,M010,2.5,2025-07-31
U050,M040,2.7,2025-08-24
U073,M054,3.3,2025-06-01
U056,M089,3.7,2025-06-30
U088,M074,3.3,2026-02-09
U044,M180,2.9,2025-09-11
U071,M191,4.5,2026-01-09
U012,M132,3.2,2026-02-08
U034,M056,4.3,2025-09-29
U034,M009,2.7,2026-03-28
U024,M122,3.5,2026-03-16
U060,M151,3.8,2025-12-12
U085,M151,3.4,2026-05-09
U042,M180,2.3,2026-04-03
U081,M092,2.9,2026-05-22
U021,M108,3.5,2025-09-25
U043,M087,3.6,2025-06-29
U070,M048,3.5,2026-05-15
U057,M158,2.5,2025-10-05
U076,M148,2.7,2025-06-05
U056,M188,3.0,2025-11-03
U061,M063,3.7,2026-01-17
U093,M096,2.5,2025-07-23
U044,M124,3.5,2025-06-13
U052,M077,3.1,2026-05-06
U030,M196,2.7,2025-09-09
U014,M108,2.5,2025-10-20
U100,M069,2.3,2025-08-04
U052,M152,3.2,2026-05-12
U021,M132,2.2,2026-03-02
U039,M153,3.7,2025-06-03
U068,M051,3.1,2025-08-09
U097,M036,4.5,2026-03-21
U085,M086,4.6,2026-04-29
U045,M118,2.8,2025-11-05
U022,M118,3.6,2026-05-26
U023,M078,2.4,2025-12-20
U011,M048,2.0,2026-01-26
U093,M063,3.2,2026-03-09
U088,M143,3.3,2025-11-16
U001,M123,3.7,2026-03-06
U045,M026,2.6,2025-09-27
U071,M176,1.6,2025-11-06
U090,M055,3.6,2025-09-27
U086,M097,3.0,2025-10-01
U091,M063,2.0,2026-04-07
U050,M033,3.3,2025-12-15
U099,M084,3.1,2026-01-02
U087,M187,3.1,2025-10-21
U077,M101,2.7,2025-08-26
U010,M089,3.0,2025-09-18
U086,M190,2.6,2025-07-30
U004,M057,2.4,2025-07-19
U023,M197,3.9,2026-01-26
U048,M093,3.0,2025-12-03
U065,M001,3.2,2025-07-18
U018,M128,2.1,2026-02-19
U006,M055,3.0,2025-12-23
U056,M024,3.5,2025-12-04
U050,M168,2.4,2026-02-23
U055,M039,2.6,2026-01-01
U040,M100,2.9,2025-06-15
U062,M009,3.6,2026-01-13
U051,M175,2.8,2025-09-04
U014,M120,2.2,2026-04-14
U045,M176,3.0,2026-04-05
U021,M082,3.4,2026-03-22
U074,M130,3.2,2025-11-11
U088,M117,3.6,2026-05-21
U052,M109,3.0,2026-04-29
U039,M109,3.6,2026-01-14
U095,M163,3.3,2026-03-28
U078,M116,3.2,2025-09-11
U048,M200,3.2,2025-09-26
U092,M086,4.1,2025-08-26
U047,M029,3.2,2026-02-24
U055,M137,2.6,2025-11-11
U087,M021,3.8,2026-03-11
U001,M087,2.7,2025-05-29
U076,M067,2.5,2026-02-14
U066,M158,2.5,2025-10-06
U056,M013,2.2,2025-10-01
U037,M011,3.1,2026-03-25
U063,M118,2.0,2025-11-20
U048,M065,2.2,2025-10-21
U044,M173,3.7,2025-12-26
U099,M007,3.3,2025-08-22
U035,M046,2.6,2025-12-27
U046,M107,2.4,2026-05-18
U082,M010,3.5,2025-07-25
U015,M092,2.9,2026-05-08
U069,M190,3.1,2025-11-05
U032,M045,2.5,2026-04-13
U069,M025,3.3,2026-03-23
U094,M038,4.0,2025-07-06
U064,M111,3.3,2026-01-06
U080,M063,3.5,2025-08-31
U073,M118,3.0,2026-05-06
U010,M084,3.2,2025-11-17
U093,M164,2.8,2026-04-05
U049,M132,3.6,2026-04-16
U044,M164,2.5,2025-12-23
U024,M192,2.5,2026-01-15
U093,M168,2.1,2026-04-16
U074,M067,3.7,2025-12-22
U079,M132,2.8,2025-08-23
U032,M178,3.5,2026-05-01
U048,M147,3.1,2025-09-26
U028,M195,2.4,2025-10-15
U100,M048,3.7,2026-01-05
U065,M172,2.2,2026-05-03
U078,M103,3.2,2026-02-23
U087,M073,3.1,2026-01-07
U001,M105,3.3,2026-02-09
U003,M107,2.6,2025-06-24
U017,M071,2.6,2026-01-10
U029,M005,2.7,2025-05-28
U042,M057,2.2,2026-04-24
U079,M074,3.0,2025-05-27
U078,M118,3.1,2025-07-29
U043,M139,3.1,2025-11-08
U061,M143,2.7,2026-05-20
U044,M088,3.7,2025-12-14
U045,M114,2.2,2026-03-10
U060,M191,3.3,2025-09-13
U027,M137,3.9,2025-06-03
U033,M104,3.1,2026-05-10
U085,M147,2.4,2026-04-16
U081,M125,3.5,2025-08-12
U045,M022,2.0,2026-02-09
U039,M075,2.5,2025-12-16
U058,M173,3.5,2025-09-29
U004,M040,3.1,2025-07-11
U075,M043,2.4,2025-07-11
U046,M145,2.7,2025-10-18
U054,M196,2.5,2026-05-15
U097,M073,2.7,2025-08-15
U096,M126,3.9,2026-01-26
U049,M138,2.6,2026-03-20
U049,M156,4.3,2026-03-24
U013,M102,3.4,2026-02-04
U038,M046,2.6,2026-03-06
U097,M056,2.7,2025-10-24
U077,M072,3.4,2025-12-14
U099,M093,3.8,2025-07-08
U014,M171,2.7,2025-06-09
U082,M196,3.1,2025-07-05
U041,M129,2.9,2025-08-25
U069,M101,2.2,2026-01-31
U052,M127,3.5,2025-10-01
U037,M116,3.3,2026-03-07
U023,M103,3.3,2025-12-30
U001,M137,2.4,2025-12-06
U098,M119,2.7,2025-06-25
U023,M175,3.2,2026-04-06
U050,M149,3.4,2025-06-26
U054,M108,2.8,2025-10-28
U025,M163,2.5,2026-05-12
U080,M058,2.9,2026-03-17
U079,M159,3.7,2025-09-11
U011,M154,3.1,2025-08-07
U042,M157,2.4,2026-01-19
U022,M146,2.8,2025-07-10
U061,M176,2.6,2026-04-10
U048,M006,2.2,2025-07-23
U084,M100,3.2,2025-08-17
U059,M095,3.3,2026-01-24
U023,M121,3.4,2025-05-27
U026,M083,2.6,2026-03-20
U038,M017,2.8,2026-05-11
U059,M063,3.0,2025-06-10
U078,M114,2.2,2026-01-23
U023,M119,2.7,2025-09-12
U083,M029,2.7,2025-07-21
U043,M041,3.7,2026-01-21
U060,M185,2.1,2026-04-21
U001,M192,3.0,2026-05-10
U088,M174,3.6,2025-10-30
U067,M121,3.6,2025-11-10
U092,M199,2.7,2025-07-20
U083,M137,2.0,2026-05-14
U057,M124,2.9,2026-04-26
U038,M102,3.2,2026-05-06
U047,M103,3.9,2025-09-07
U081,M167,3.5,2025-10-13
U055,M032,3.0,2026-04-03
U019,M068,3.2,2025-08-03
U097,M029,2.6,2026-03-01
U047,M106,3.0,2025-06-24
U044,M037,4.0,2026-01-22
U013,M085,4.3,2025-07-02
U089,M019,2.8,2025-10-04
U097,M067,2.3,2025-12-02
U038,M177,3.5,2025-10-11
U043,M116,2.8,2025-06-02
U034,M146,1.8,2026-01-06
U077,M010,3.4,2026-03-16
U073,M093,2.2,2025-12-28
U040,M184,3.1,2026-03-06
U073,M163,2.9,2025-12-21
U087,M076,3.4,2026-03-08
U096,M178,3.2,2026-03-22
U019,M156,4.1,2025-12-28
U030,M008,2.6,2026-02-07
U075,M004,2.8,2026-01-14
U047,M185,3.3,2025-09-08
U096,M133,3.4,2025-10-31
U062,M159,3.1,2026-02-28
U045,M165,2.2,2026-03-08
U076,M129,3.0,2025-12-17
U067,M096,3.2,2025-11-14
U063,M166,4.2,2026-03-01
U068,M124,3.4,2026-02-26
U062,M098,3.2,2026-05-19
U029,M080,3.0,2026-02-10
U029,M039,3.6,2026-01-04
U078,M200,2.8,2026-03-26
U084,M051,3.2,2025-11-25
U064,M118,2.5,2025-08-08
U082,M004,3.4,2025-08-31
U030,M190,3.6,2026-02-12
U047,M171,2.8,2026-05-10
U052,M161,1.9,2026-04-06
U043,M130,2.8,2026-04-22
U035,M142,3.6,2025-08-26
U095,M138,3.6,2026-04-16
U008,M115,3.7,2025-08-09
U067,M064,3.0,2026-01-21
U033,M190,2.8,2026-02-22
U089,M167,3.3,2026-01-21
U030,M177,2.5,2025-10-05
U023,M011,4.0,2025-07-19
U012,M191,2.7,2026-02-18
U094,M017,2.9,2026-03-20
U067,M078,3.2,2026-04-25
U027,M059,3.0,2026-01-22
U075,M195,3.5,2025-08-02
U069,M014,3.1,2025-12-14
U082,M019,4.2,2026-02-15
U062,M030,3.2,2025-10-12
U013,M139,3.2,2025-07-29
U075,M111,2.0,2026-03-30
U025,M151,3.7,2025-07-05
U079,M194,2.9,2025-10-05
U077,M070,3.3,2025-09-16
U081,M046,3.0,2025-12-09
U065,M124,3.1,2025-09-05
U034,M137,4.0,2026-01-19
U044,M071,4.1,2025-06-13
U072,M129,3.2,2025-12-19
U081,M113,2.5,2026-03-30
U097,M047,4.2,2025-09-19
U001,M082,3.9,2025-09-08
U061,M127,4.5,2026-03-04
U023,M017,2.6,2025-10-17
U087,M078,3.7,2026-04-08
U057,M088,2.4,2025-07-04
U088,M138,3.1,2026-02-22
U025,M200,3.0,2026-04-01
U098,M060,3.8,2026-02-06
U040,M129,2.6,2025-12-21
U041,M197,2.2,2025-08-28
U061,M027,2.8,2025-06-10
U074,M173,3.3,2026-03-08
U021,M157,2.5,2025-06-21
U061,M168,4.5,2025-07-26
U054,M200,3.3,2026-01-09
U039,M095,3.2,2026-03-13
U096,M081,3.4,2025-10-08
U008,M105,2.7,2025-11-26
U083,M036,2.9,2025-10-05
U099,M071,3.6,2026-05-17
U091,M052,3.7,2026-02-09
U038,M096,2.4,2026-05-14
U042,M110,2.7,2025-11-12
U095,M052,3.5,2026-02-05
U080,M129,2.5,2025-10-13
U036,M028,3.3,2026-04-18
U032,M042,3.0,2025-12-11
U093,M123,2.8,2025-07-27
U061,M012,4.7,2025-06-23
U063,M064,2.0,2026-01-03
U078,M151,3.8,2025-11-15
U008,M026,2.7,2026-04-28
U082,M088,3.0,2026-01-05
U069,M095,3.0,2025-10-14
U018,M192,3.7,2026-04-19
U042,M199,3.6,2025-10-27
U020,M039,3.6,2025-07-29
U072,M023,2.6,2025-10-14
U032,M084,1.9,2025-08-06
U070,M196,2.3,2025-06-22
U034,M143,3.6,2025-08-28
U018,M198,2.8,2026-04-22
U047,M198,2.7,2025-10-10
U096,M055,3.1,2026-02-21
U042,M120,3.5,2026-01-30
U059,M093,2.1,2025-12-07
U026,M174,3.6,2025-05-31
U034,M066,3.5,2025-07-21
U055,M102,4.4,2025-09-19
U007,M136,3.2,2026-04-26
U066,M096,3.3,2026-05-18
U073,M112,3.3,2026-05-10
U065,M084,2.8,2025-08-24
U063,M073,3.2,2025-08-05
U043,M163,3.3,2026-04-22
U095,M020,2.8,2025-08-10
U012,M143,3.0,2026-03-30
U069,M041,4.0,2025-09-06
U012,M147,2.8,2025-09-29
U097,M019,3.1,2025-06-10
U056,M071,3.4,2025-09-30
U058,M190,3.0,2026-03-10
U084,M085,2.9,2026-04-19
U024,M166,3.2,2025-08-05
U003,M103,3.3,2025-08-05
U038,M002,3.0,2025-07-11
U050,M005,2.6,2026-05-22
U029,M083,3.3,2025-10-20
U020,M067,3.5,2026-02-01
U075,M173,2.7,2025-12-10
U069,M118,2.4,2025-06-26
U086,M052,3.4,2025-08-05
U046,M184,2.7,2025-08-04
U027,M079,3.2,2026-02-23
U013,M007,2.3,2025-08-26
U078,M011,2.9,2026-03-22
U042,M081,3.4,2026-01-29
U039,M042,4.0,2025-10-21
U035,M060,1.8,2026-02-04
U099,M091,3.8,2026-05-13
U018,M113,2.7,2026-03-24
U049,M007,3.4,2025-10-11
U049,M013,3.6,2025-10-10
U057,M103,3.5,2026-02-14
U027,M198,2.6,2025-11-13
U076,M032,3.8,2026-04-09
U023,M130,3.4,2025-08-03
U093,M133,3.0,2026-03-25
U021,M194,3.6,2026-02-08
U016,M126,2.8,2025-07-21
U046,M192,3.4,2025-12-15
U054,M049,2.5,2026-02-08
U012,M130,2.6,2025-11-23
U062,M066,2.9,2025-09-08
U015,M117,2.3,2026-05-18
U001,M098,2.3,2025-10-23
U052,M026,3.4,2025-11-26
U047,M080,3.3,2026-04-23
U030,M180,3.3,2026-04-13
U061,M005,3.7,2026-01-06
U006,M037,3.6,2026-01-19
U017,M133,2.5,2026-03-08
U018,M178,4.1,2025-09-28
U077,M054,3.6,2025-06-22
U054,M041,2.7,2025-10-24
U023,M045,2.1,2025-09-03
U024,M094,2.6,2026-03-31
U021,M008,2.7,2025-09-14
U081,M096,3.3,2026-01-11
U080,M083,3.1,2026-05-12
U004,M085,2.9,2026-05-12
U053,M012,2.9,2025-08-23
U021,M026,4.1,2026-05-19
U045,M058,3.0,2026-04-09
U054,M017,3.0,2026-03-30
U069,M113,3.8,2026-03-19
U078,M164,3.1,2026-05-26
U040,M122,2.8,2025-09-28
U033,M033,2.9,2025-12-12
U085,M139,3.2,2025-11-20
U079,M172,3.6,2026-04-07
U062,M127,3.2,2025-08-07
U026,M033,3.8,2026-02-03
U066,M034,4.2,2026-03-14
U029,M169,3.4,2026-04-14
U037,M158,2.1,2026-04-03
U032,M058,1.6,2026-01-18
U060,M172,3.0,2025-07-28
U067,M133,3.1,2025-08-04
U035,M195,3.1,2026-03-20
U095,M009,2.9,2025-11-10
U024,M004,3.0,2026-03-14
U082,M009,3.7,2026-01-25
U021,M102,3.0,2025-12-12
U002,M147,2.6,2025-09-22
U062,M089,3.3,2026-02-19
U081,M148,3.0,2025-10-31
U058,M055,3.3,2025-10-06
U057,M031,2.5,2026-01-03
U084,M197,3.2,2025-09-05
U033,M088,3.4,2025-09-19
U099,M141,2.7,2025-10-05
U085,M025,3.6,2025-06-18
U044,M196,3.0,2025-09-03
U034,M017,2.2,2025-11-20
U070,M033,2.8,2026-04-08
U030,M118,2.5,2026-03-31
U038,M033,3.9,2025-11-30
U040,M116,2.6,2025-10-15
U071,M022,3.2,2025-09-10
U024,M102,3.8,2025-09-07
U025,M037,2.5,2025-06-12
U029,M199,2.9,2026-05-18
U026,M188,2.5,2025-11-26
U068,M154,2.9,2026-03-10
U073,M136,2.7,2025-08-31
U007,M137,3.0,2025-11-22
U070,M059,3.2,2025-06-05
U068,M043,4.5,2025-11-16
U022,M163,2.7,2025-07-06
U070,M157,3.6,2025-10-21
U026,M072,3.0,2026-05-01
U052,M076,3.5,2025-11-08
U067,M108,1.7,2025-09-25
U060,M083,2.2,2026-03-18
U093,M077,2.9,2026-05-26
U072,M172,2.7,2025-12-18
U027,M188,1.3,2025-07-17
U077,M018,3.3,2026-04-26
U019,M124,2.5,2026-03-05
U098,M063,2.6,2025-11-07
U051,M152,3.0,2026-02-16
U032,M090,2.8,2026-04-20
U029,M071,3.5,2026-03-16
U087,M039,2.9,2026-02-10
U057,M037,2.6,2025-06-16
U036,M195,2.8,2025-12-10
U067,M080,3.6,2025-08-31
U014,M198,2.0,2025-07-09
U077,M121,3.3,2026-01-28
U016,M139,3.8,2025-07-18
U059,M040,3.1,2026-04-20
U097,M185,3.8,2025-12-03
U035,M011,1.9,2025-11-12
U033,M029,1.8,2025-07-10
U022,M182,3.1,2025-06-06
U063,M195,3.5,2025-12-28
U029,M134,2.5,2026-04-04
U012,M188,3.3,2025-07-22
U077,M093,3.9,2026-01-23
U086,M127,3.5,2025-06-01
U056,M108,3.4,2026-04-27
U082,M027,3.1,2026-01-03
U093,M188,2.4,2026-01-05
U033,M164,3.9,2025-09-08
U043,M108,3.1,2025-06-19
U033,M092,3.8,2026-04-14
U032,M150,2.8,2025-09-15
U086,M069,3.2,2026-04-03
U100,M182,4.4,2025-09-19
U072,M156,3.3,2025-08-10
U086,M098,3.6,2026-05-05
U078,M028,3.1,2025-07-28
U083,M026,3.2,2025-08-05
U013,M031,3.2,2026-01-24
U047,M149,2.4,2025-06-16
U091,M155,3.3,2025-10-23
U051,M184,4.0,2026-05-06
U045,M166,3.7,2025-10-13
U005,M103,3.9,2025-07-09
U086,M007,3.4,2026-02-05
U073,M047,2.6,2026-05-14
U081,M085,3.0,2026-04-06
U038,M106,3.3,2026-05-12
U094,M117,2.7,2026-01-17
U046,M175,3.5,2025-12-01
U046,M064,3.2,2026-01-05
U058,M013,2.3,2025-12-11
U034,M197,3.3,2026-03-05
U083,M083,2.8,2025-11-02
U097,M090,3.4,2026-02-27
U064,M023,3.0,2025-12-07
U046,M158,3.3,2025-08-24
U095,M059,1.8,2025-12-15
U040,M026,2.2,2026-04-10
U082,M104,3.5,2025-12-17
U080,M128,2.9,2025-07-03
U024,M194,2.8,2025-11-12
U063,M090,3.0,2025-12-05
U057,M093,2.1,2026-03-06
U022,M083,2.9,2026-05-18
U040,M130,2.1,2025-06-02
U097,M144,3.7,2025-08-24
U023,M102,4.5,2025-07-14
U090,M020,2.3,2026-02-14
U012,M024,3.5,2025-05-27
U077,M170,3.3,2025-10-31
U069,M091,3.3,2025-11-04
U018,M099,3.3,2026-04-03
U095,M076,3.4,2025-07-16
U073,M022,3.8,2025-12-12
U029,M114,3.1,2026-05-06
U086,M071,2.5,2026-05-13
U064,M058,2.3,2025-06-05
U029,M063,3.3,2026-01-31
U057,M166,3.3,2026-02-05
U032,M006,2.8,2025-07-17
U062,M113,2.9,2025-10-26
U072,M142,2.4,2025-08-09
U067,M149,3.0,2025-11-03
U096,M067,3.3,2025-05-30
U047,M068,3.6,2025-10-18
U041,M139,1.8,2025-11-25
U069,M149,3.4,2026-03-22
U013,M130,3.0,2025-05-29
U061,M138,2.8,2025-12-17
U014,M155,2.2,2026-01-30
U093,M090,3.2,2025-06-01
U083,M142,2.9,2026-02-01
U060,M069,2.8,2025-08-05
U007,M118,3.6,2025-07-14
U057,M128,2.5,2025-07-28
U003,M144,3.1,2025-10-09
U072,M167,3.1,2026-04-27
U045,M123,3.2,2025-05-30
U019,M017,3.0,2025-06-11
U046,M017,3.5,2026-01-05
U073,M065,2.6,2026-05-12
U092,M154,2.7,2025-09-17
U056,M181,3.5,2026-03-19
U058,M080,3.5,2025-08-24
U043,M060,2.9,2025-08-08
U066,M105,3.8,2026-03-14
U076,M081,3.3,2026-05-23
U097,M092,3.6,2025-07-30
U016,M199,2.9,2026-04-20
U079,M017,2.1,2025-08-28
U053,M187,3.4,2026-03-05
U094,M050,2.0,2026-01-19
U077,M199,2.6,2026-02-24
U024,M008,3.3,2025-06-28
U043,M023,4.1,2026-04-08
U052,M147,3.6,2025-06-02
U088,M100,3.1,2025-10-30
U049,M179,2.8,2025-09-26
U018,M088,2.7,2026-02-22
U013,M080,2.1,2025-11-26
U033,M128,2.9,2026-04-10
U026,M059,3.0,2025-11-28
U083,M163,2.7,2026-04-15
U044,M116,2.2,2026-04-08
U068,M066,3.2,2026-05-16
U078,M016,3.3,2025-08-14
U008,M175,3.1,2025-11-16
U013,M044,3.0,2026-05-26
U068,M004,3.4,2026-05-24
U042,M099,3.0,2025-12-21
U004,M146,2.8,2025-08-11
U048,M018,3.1,2026-02-27
U064,M047,3.7,2025-08-25
U028,M089,2.8,2026-04-07
U088,M040,4.2,2025-07-23
U057,M181,3.5,2026-02-25
U065,M039,2.6,2025-10-11
U004,M160,2.8,2026-05-07
U069,M031,2.4,2025-12-18
U038,M028,3.0,2025-11-29
U088,M047,2.7,2025-07-28
U067,M043,3.3,2026-04-05
U064,M050,3.6,2025-07-22
U086,M142,3.3,2026-04-23
U044,M064,3.1,2025-11-20
U019,M062,3.1,2025-09-17
U025,M104,3.0,2026-05-05
U046,M016,2.7,2025-09-23
U085,M182,2.7,2025-07-28
U013,M134,2.7,2026-04-10
U085,M168,3.1,2025-12-13
U068,M145,2.7,2025-08-05
U051,M194,3.1,2025-08-20
U042,M035,3.4,2025-10-09
U098,M051,3.9,2025-12-28
U056,M097,2.8,2026-04-14
U014,M083,2.5,2025-08-12
U062,M157,2.6,2025-11-08
U008,M136,3.5,2026-05-05
U025,M023,3.0,2025-12-20
U076,M192,3.6,2025-08-07
U070,M045,3.0,2025-07-02
U041,M190,3.0,2026-05-02
U069,M008,3.0,2026-05-02
U039,M099,3.7,2026-02-19
U046,M138,2.8,2026-04-30
U088,M112,3.0,2025-09-08
U068,M046,3.3,2025-09-08
U092,M082,3.0,2026-04-19
U092,M053,1.6,2025-09-15
U079,M004,3.4,2026-05-03
U049,M053,3.2,2025-06-08
U015,M075,2.5,2026-05-24
U031,M169,2.7,2025-12-08
U023,M100,1.8,2026-01-30
U048,M103,3.7,2026-05-04
U020,M037,2.3,2025-07-24
U032,M160,3.8,2025-06-18
U034,M109,4.1,2025-06-12
U074,M182,2.3,2025-07-10
U040,M053,2.3,2025-06-26
U053,M097,3.1,2026-01-04
U033,M154,2.4,2026-05-21
U081,M178,1.8,2025-11-05
U006,M179,3.2,2025-10-09
U017,M170,2.9,2025-06-07
U029,M019,2.9,2025-07-04
U015,M030,3.5,2026-03-06
U063,M018,3.5,2026-02-22
U095,M066,2.9,2025-06-12
U092,M178,3.6,2025-11-04
U037,M138,2.5,2025-12-31
U037,M146,3.2,2026-01-13
U014,M195,3.5,2026-03-26
U051,M052,3.3,2026-04-12
U072,M128,1.9,2026-02-13
U061,M123,2.9,2026-04-01
U015,M059,3.1,2026-05-07
U050,M048,2.8,2026-04-14
U098,M178,3.8,2026-04-22
U048,M113,2.5,2026-03-14
U085,M129,3.3,2026-02-19
U099,M054,3.8,2025-12-15
U006,M146,2.9,2026-05-19
U023,M090,2.4,2025-10-02
U026,M165,2.0,2026-04-28
U038,M130,3.9,2026-04-24
U029,M048,3.9,2025-07-09
U025,M086,3.8,2025-06-24
U093,M113,3.7,2026-05-14
U057,M018,3.1,2026-01-21
U078,M136,2.4,2025-12-30
U072,M042,3.7,2026-03-14
U071,M082,3.3,2026-04-27
U053,M133,3.2,2025-08-26
U005,M037,4.0,2026-04-03
U088,M060,3.4,2026-05-23
U049,M001,3.4,2025-08-11
U008,M100,3.5,2025-08-09
U016,M058,2.7,2025-07-09
U005,M145,3.3,2025-08-20
U010,M006,2.6,2025-06-28
U050,M073,2.2,2025-06-09
U079,M100,3.0,2025-10-08
U063,M157,3.3,2026-01-18
U069,M093,3.3,2026-02-01
U019,M074,3.1,2025-07-04
U095,M006,3.6,2025-10-17
U039,M037,2.9,2026-05-05
U059,M106,2.9,2025-05-28
U017,M161,3.8,2025-11-27
U027,M104,3.9,2025-10-23
U047,M087,1.9,2025-12-11
U093,M136,2.1,2026-02-10
U032,M056,2.5,2025-05-27
U094,M169,3.3,2025-07-14
U047,M119,2.8,2025-08-19
U098,M105,3.1,2025-11-16
U083,M079,3.3,2026-02-06
U051,M037,3.3,2025-09-28
U014,M139,3.2,2025-06-27
U058,M077,3.0,2025-07-11
U053,M014,2.5,2026-02-13
U028,M087,3.5,2025-08-17
U021,M169,3.2,2025-11-11
U067,M111,2.7,2026-02-23
U057,M007,2.6,2025-06-05
U027,M099,2.5,2025-08-09
U086,M045,3.2,2026-01-07
U099,M040,3.4,2025-07-02
U052,M148,2.6,2026-02-14
U020,M106,3.0,2025-12-15
U060,M063,3.3,2026-03-21
U079,M196,4.1,2025-07-17
U068,M189,3.8,2025-07-09
U005,M174,3.8,2026-04-07
U009,M022,2.3,2026-05-16
U002,M014,3.4,2025-12-08
U012,M081,3.2,2025-11-25
U026,M191,3.0,2026-03-10
U028,M079,3.1,2026-04-23
U047,M160,3.5,2025-12-16
U075,M115,3.5,2025-09-25
U044,M181,2.8,2026-02-26
U038,M078,3.1,2026-04-05
U072,M041,3.0,2026-03-10
U069,M159,3.0,2025-10-29
U021,M144,3.1,2025-08-17
U081,M121,3.9,2025-06-02
U036,M177,2.4,2026-01-19
U015,M170,4.0,2026-03-12
U057,M025,2.0,2026-05-06
U018,M098,2.8,2025-09-26
U049,M123,3.6,2026-02-28
U099,M006,3.2,2025-07-30
U075,M147,3.1,2026-02-22
U058,M006,3.3,2025-09-17
U086,M146,3.0,2025-12-01
U044,M022,3.8,2025-11-18
U009,M046,3.7,2026-03-18
U080,M077,3.2,2025-06-14
U051,M039,2.6,2026-03-31
U086,M051,3.5,2025-07-06
U042,M075,2.7,2025-05-27
U064,M005,3.0,2025-07-12
U047,M065,3.2,2026-02-17
U066,M072,2.3,2025-09-02
U004,M126,3.6,2025-12-14
U031,M180,3.2,2025-12-21
U034,M115,3.4,2025-10-17
U044,M011,2.5,2026-01-07
U096,M195,3.6,2025-06-24
U043,M142,3.5,2026-05-10
U017,M160,3.1,2026-05-21
U095,M147,3.0,2026-05-17
U039,M098,3.1,2026-02-13
U061,M098,3.9,2025-11-09
U005,M178,2.9,2025-06-16
U043,M094,3.1,2025-09-06
U055,M105,2.2,2025-05-29
U044,M034,3.8,2025-11-30
U093,M067,3.1,2025-08-17
U025,M126,3.3,2026-01-02
U035,M022,2.6,2025-10-08
U086,M022,2.4,2025-06-19
U041,M131,2.6,2026-03-29
U032,M020,3.3,2026-02-25
U048,M017,3.5,2026-03-09
U074,M061,3.8,2026-04-12
U010,M003,3.4,2026-05-20
U095,M088,3.0,2025-07-14
U010,M040,2.8,2025-08-01
U081,M118,2.8,2025-07-07
U043,M171,3.6,2026-04-02
U091,M036,2.2,2026-02-13
U012,M184,2.9,2026-04-10
U001,M111,3.0,2025-06-09
U030,M054,3.8,2026-05-01
U092,M021,3.5,2025-11-09
