customer_id,purchase_date,purchase_amount,base_price,discount_amount,discount_pct,is_promotion,promotion_type,order_number,discount_used,is_returned,product_category,price_sensitivity,promotion_responsiveness
CUST_000009,2025-11-25,22.11,36.73,14.62,0.3981,1,Coupon,20,1,0,Clothing,0.08104673210248536,0.6827144177751686
CUST_000010,2023-02-09,105.61,105.61,0.0,0.0,0,None,1,0,0,Clothing,0.1608901791556643,0.3980636786563229
CUST_000010,2023-06-24,142.03,142.03,0.0,0.0,0,None,2,0,0,Home,0.1608901791556643,0.3980636786563229
CUST_000010,2023-09-01,26.77,26.77,0.0,0.0,0,None,3,0,0,Clothing,0.1608901791556643,0.3980636786563229
CUST_000010,2023-10-07,11.98,15.27,3.3,0.216,1,Bundle Deal,4,1,1,Food,0.1608901791556643,0.3980636786563229
CUST_000010,2023-10-30,32.1,32.1,0.0,0.0,0,None,5,0,0,Beauty,0.1608901791556643,0.3980636786563229
CUST_000010,2024-04-10,51.23,88.06,36.82,0.4182,1,Direct Discount,6,1,0,Clothing,0.1608901791556643,0.3980636786563229
CUST_000010,2024-07-10,71.12,71.12,0.0,0.0,0,None,7,0,0,Clothing,0.1608901791556643,0.3980636786563229
CUST_000010,2024-08-20,47.21,57.48,10.28,0.1788,1,Direct Discount,8,1,0,Sports,0.1608901791556643,0.3980636786563229
CUST_000010,2024-09-12,372.51,372.51,0.0,0.0,0,None,9,0,0,Electronics,0.1608901791556643,0.3980636786563229
CUST_000010,2025-04-15,68.26,68.26,0.0,0.0,0,None,10,0,0,Clothing,0.1608901791556643,0.3980636786563229
CUST_000010,2025-06-16,39.45,49.36,9.91,0.2008,1,Direct Discount,11,1,0,Beauty,0.1608901791556643,0.3980636786563229
CUST_000010,2025-09-25,112.05,112.05,0.0,0.0,0,None,12,0,0,Clothing,0.1608901791556643,0.3980636786563229
CUST_000010,2025-11-25,142.06,169.31,27.26,0.161,1,Coupon,13,1,1,Home,0.1608901791556643,0.3980636786563229
CUST_000010,2025-12-02,33.13,33.13,0.0,0.0,0,None,14,0,0,Beauty,0.1608901791556643,0.3980636786563229
CUST_000011,2023-01-13,192.18,192.18,0.0,0.0,0,None,1,0,0,Home,0.08580144442577511,0.6513919545010991
CUST_000011,2023-02-20,108.67,108.67,0.0,0.0,0,None,2,0,0,Electronics,0.08580144442577511,0.6513919545010991
CUST_000011,2023-04-23,180.99,180.99,0.0,0.0,0,None,3,0,0,Home,0.08580144442577511,0.6513919545010991
CUST_000011,2023-07-23,56.12,56.12,0.0,0.0,0,None,4,0,0,Beauty,0.08580144442577511,0.6513919545010991
CUST_000011,2023-09-13,135.32,135.32,0.0,0.0,0,None,5,0,0,Clothing,0.08580144442577511,0.6513919545010991
CUST_000011,2023-10-06,156.42,156.42,0.0,0.0,0,None,6,0,0,Home,0.08580144442577511,0.6513919545010991
CUST_000011,2023-11-25,240.87,240.87,0.0,0.0,0,None,7,0,0,Electronics,0.08580144442577511,0.6513919545010991
CUST_000011,2023-12-23,444.84,444.84,0.0,0.0,0,None,8,0,0,Electronics,0.08580144442577511,0.6513919545010991
CUST_000011,2024-01-02,52.35,100.54,48.19,0.4793,1,Direct Discount,9,1,0,Clothing,0.08580144442577511,0.6513919545010991
CUST_000011,2024-01-04,123.3,123.3,0.0,0.0,0,None,10,0,0,Clothing,0.08580144442577511,0.6513919545010991
CUST_000011,2024-03-21,56.5,56.5,0.0,0.0,0,None,11,0,0,Home,0.08580144442577511,0.6513919545010991
CUST_000011,2024-05-14,103.64,103.64,0.0,0.0,0,None,12,0,0,Clothing,0.08580144442577511,0.6513919545010991
CUST_000011,2024-07-07,173.07,173.07,0.0,0.0,0,None,13,0,0,Home,0.08580144442577511,0.6513919545010991
CUST_000011,2024-10-27,49.42,101.71,52.29,0.5141,1,Seasonal Sale,14,1,0,Clothing,0.08580144442577511,0.6513919545010991
CUST_000011,2024-11-12,27.4,27.4,0.0,0.0,0,None,15,0,1,Food,0.08580144442577511,0.6513919545010991
CUST_000011,2024-12-24,220.06,220.06,0.0,0.0,0,None,16,0,0,Home,0.08580144442577511,0.6513919545010991
CUST_000011,2024-12-28,51.24,55.33,4.09,0.074,1,Membership Discount,17,1,0,Food,0.08580144442577511,0.6513919545010991
CUST_000011,2025-01-24,60.99,98.36,37.37,0.38,1,Bundle Deal,18,1,0,Clothing,0.08580144442577511,0.6513919545010991
CUST_000011,2025-04-15,129.07,129.07,0.0,0.0,0,None,19,0,0,Home,0.08580144442577511,0.6513919545010991
CUST_000011,2025-04-26,46.26,46.26,0.0,0.0,0,None,20,0,0,Beauty,0.08580144442577511,0.6513919545010991
CUST_000011,2025-06-22,30.85,38.0,7.15,0.188,1,Coupon,21,1,0,Food,0.08580144442577511,0.6513919545010991
CUST_000011,2025-10-02,183.48,183.48,0.0,0.0,0,None,22,0,0,Electronics,0.08580144442577511,0.6513919545010991
CUST_000011,2025-10-23,13.99,13.99,0.0,0.0,0,None,23,0,0,Food,0.08580144442577511,0.6513919545010991
CUST_000011,2025-12-18,51.39,104.81,53.42,0.5097,1,Bundle Deal,24,1,0,Clothing,0.08580144442577511,0.6513919545010991
CUST_000011,2025-12-19,74.6,74.6,0.0,0.0,0,None,25,0,0,Home,0.08580144442577511,0.6513919545010991
CUST_000012,2023-04-11,27.74,34.43,6.69,0.1943,1,Coupon,1,1,0,Food,0.2001088105028608,0.20218396004869815
CUST_000012,2023-04-15,127.28,127.28,0.0,0.0,0,None,2,0,0,Sports,0.2001088105028608,0.20218396004869815
CUST_000012,2023-05-24,45.31,45.31,0.0,0.0,0,None,3,0,0,Clothing,0.2001088105028608,0.20218396004869815
CUST_000012,2023-08-09,156.24,156.24,0.0,0.0,0,None,4,0,0,Clothing,0.2001088105028608,0.20218396004869815
CUST_000012,2023-09-01,381.7,381.7,0.0,0.0,0,None,5,0,0,Electronics,0.2001088105028608,0.20218396004869815
CUST_000012,2024-11-24,49.48,49.48,0.0,0.0,0,None,6,0,0,Clothing,0.2001088105028608,0.20218396004869815
CUST_000012,2025-02-28,344.79,344.79,0.0,0.0,0,None,7,0,0,Electronics,0.2001088105028608,0.20218396004869815
CUST_000012,2025-03-28,89.74,89.74,0.0,0.0,0,None,8,0,1,Clothing,0.2001088105028608,0.20218396004869815
CUST_000012,2025-06-08,66.98,66.98,0.0,0.0,0,None,9,0,0,Clothing,0.2001088105028608,0.20218396004869815
CUST_000012,2025-11-05,466.04,466.04,0.0,0.0,0,None,10,0,0,Electronics,0.2001088105028608,0.20218396004869815
CUST_000012,2025-11-17,54.29,54.29,0.0,0.0,0,None,11,0,1,Beauty,0.2001088105028608,0.20218396004869815
CUST_000012,2025-12-02,141.4,141.4,0.0,0.0,0,None,12,0,0,Home,0.2001088105028608,0.20218396004869815
CUST_000012,2025-12-06,153.89,177.12,23.24,0.1312,1,Coupon,13,1,0,Electronics,0.2001088105028608,0.20218396004869815
CUST_000013,2023-03-23,139.54,139.54,0.0,0.0,0,None,1,0,0,Home,0.23300817341082714,0.8720640383177507
CUST_000013,2023-06-27,60.94,93.08,32.14,0.3453,1,Direct Discount,2,1,0,Clothing,0.23300817341082714,0.8720640383177507
CUST_000013,2023-08-04,179.95,179.95,0.0,0.0,0,None,3,0,0,Home,0.23300817341082714,0.8720640383177507
CUST_000013,2023-08-18,229.46,229.46,0.0,0.0,0,None,4,0,0,Electronics,0.23300817341082714,0.8720640383177507
CUST_000013,2023-10-17,138.26,186.07,47.82,0.257,1,Coupon,5,1,0,Home,0.23300817341082714,0.8720640383177507
CUST_000013,2024-01-05,82.78,114.16,31.38,0.2749,1,Bundle Deal,6,1,0,Clothing,0.23300817341082714,0.8720640383177507
CUST_000013,2024-03-06,42.04,50.93,8.9,0.1747,1,Direct Discount,7,1,0,Food,0.23300817341082714,0.8720640383177507
CUST_000013,2024-03-20,63.7,63.7,0.0,0.0,0,None,8,0,0,Beauty,0.23300817341082714,0.8720640383177507
CUST_000013,2024-07-21,61.0,61.0,0.0,0.0,0,None,9,0,0,Clothing,0.23300817341082714,0.8720640383177507
CUST_000013,2024-09-09,120.39,120.39,0.0,0.0,0,None,10,0,0,Home,0.23300817341082714,0.8720640383177507
CUST_000013,2025-01-31,477.1,477.1,0.0,0.0,0,None,11,0,0,Electronics,0.23300817341082714,0.8720640383177507
CUST_000013,2025-03-03,38.52,38.52,0.0,0.0,0,None,12,0,0,Food,0.23300817341082714,0.8720640383177507
CUST_000013,2025-04-25,300.49,300.49,0.0,0.0,0,None,13,0,0,Electronics,0.23300817341082714,0.8720640383177507
CUST_000013,2025-05-08,72.98,72.98,0.0,0.0,0,None,14,0,0,Beauty,0.23300817341082714,0.8720640383177507
CUST_000013,2025-06-18,237.64,237.64,0.0,0.0,0,None,15,0,0,Electronics,0.23300817341082714,0.8720640383177507
CUST_000013,2025-07-11,116.71,116.71,0.0,0.0,0,None,16,0,0,Clothing,0.23300817341082714,0.8720640383177507
CUST_000013,2025-09-01,18.07,22.98,4.91,0.2136,1,Seasonal Sale,17,1,0,Food,0.23300817341082714,0.8720640383177507
CUST_000013,2025-10-30,66.39,118.37,51.98,0.4391,1,Membership Discount,18,1,0,Clothing,0.23300817341082714,0.8720640383177507
CUST_000014,2023-02-28,19.27,24.09,4.83,0.2004,1,Direct Discount,1,1,0,Food,0.22283223328420015,0.9496882038282237
CUST_000014,2023-04-27,39.28,39.28,0.0,0.0,0,None,2,0,0,Food,0.22283223328420015,0.9496882038282237
CUST_000014,2023-05-02,160.42,160.42,0.0,0.0,0,None,3,0,0,Home,0.22283223328420015,0.9496882038282237
CUST_000014,2023-07-11,34.46,34.46,0.0,0.0,0,None,4,0,0,Food,0.22283223328420015,0.9496882038282237
CUST_000014,2023-10-28,12.78,12.78,0.0,0.0,0,None,5,0,0,Food,0.22283223328420015,0.9496882038282237
CUST_000014,2023-11-03,36.58,80.49,43.91,0.5455,1,Direct Discount,6,1,0,Clothing,0.22283223328420015,0.9496882038282237
CUST_000014,2024-02-02,100.65,100.65,0.0,0.0,0,None,7,0,0,Home,0.22283223328420015,0.9496882038282237
CUST_000014,2024-02-03,13.49,17.62,4.13,0.2343,1,Coupon,8,1,0,Beauty,0.22283223328420015,0.9496882038282237
CUST_000014,2024-03-11,292.41,362.97,70.56,0.1944,1,Direct Discount,9,1,0,Electronics,0.22283223328420015,0.9496882038282237
CUST_000014,2024-04-27,88.72,88.72,0.0,0.0,0,None,10,0,0,Beauty,0.22283223328420015,0.9496882038282237
CUST_000014,2024-05-12,25.14,31.36,6.21,0.1982,1,Direct Discount,11,1,0,Food,0.22283223328420015,0.9496882038282237
CUST_000014,2024-05-29,33.84,47.94,14.11,0.2943,1,Direct Discount,12,1,0,Clothing,0.22283223328420015,0.9496882038282237
CUST_000014,2024-05-30,167.27,167.27,0.0,0.0,0,None,13,0,0,Home,0.22283223328420015,0.9496882038282237
CUST_000014,2024-06-11,21.57,21.57,0.0,0.0,0,None,14,0,0,Beauty,0.22283223328420015,0.9496882038282237
CUST_000014,2024-06-15,44.84,47.52,2.69,0.0565,1,Bundle Deal,15,1,0,Food,0.22283223328420015,0.9496882038282237
CUST_000014,2024-07-06,29.88,29.88,0.0,0.0,0,None,16,0,0,Food,0.22283223328420015,0.9496882038282237
CUST_000014,2024-08-14,30.44,30.44,0.0,0.0,0,None,17,0,0,Beauty,0.22283223328420015,0.9496882038282237
CUST_000014,2024-08-30,175.79,221.0,45.21,0.2046,1,Coupon,18,1,0,Electronics,0.22283223328420015,0.9496882038282237
CUST_000014,2024-09-09,33.59,36.93,3.34,0.0904,1,Membership Discount,19,1,0,Food,0.22283223328420015,0.9496882038282237
CUST_000014,2024-10-10,451.54,451.54,0.0,0.0,0,None,20,0,0,Electronics,0.22283223328420015,0.9496882038282237
CUST_000014,2024-12-15,114.39,114.39,0.0,0.0,0,None,21,0,0,Clothing,0.22283223328420015,0.9496882038282237
CUST_000014,2025-02-26,140.37,140.37,0.0,0.0,0,None,22,0,0,Sports,0.22283223328420015,0.9496882038282237
CUST_000014,2025-03-15,23.84,23.84,0.0,0.0,0,None,23,0,0,Food,0.22283223328420015,0.9496882038282237
CUST_000014,2025-04-19,72.87,72.87,0.0,0.0,0,None,24,0,0,Beauty,0.22283223328420015,0.9496882038282237
CUST_000014,2025-05-19,159.24,159.24,0.0,0.0,0,None,25,0,0,Home,0.22283223328420015,0.9496882038282237
CUST_000014,2025-07-30,324.69,324.69,0.0,0.0,0,None,26,0,0,Electronics,0.22283223328420015,0.9496882038282237
CUST_000014,2025-08-25,46.24,46.24,0.0,0.0,0,None,27,0,0,Clothing,0.22283223328420015,0.9496882038282237
CUST_000015,2023-01-08,10.0,10.0,0.0,0.0,0,None,1,0,0,Beauty,0.5060840384894199,0.5664026693632754
CUST_000015,2023-01-13,80.91,92.81,11.9,0.1282,1,Direct Discount,2,1,0,Home,0.5060840384894199,0.5664026693632754
CUST_000015,2023-03-03,54.9,105.45,50.55,0.4794,1,Direct Discount,3,1,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2023-05-31,29.43,36.48,7.06,0.1934,1,Seasonal Sale,4,1,0,Food,0.5060840384894199,0.5664026693632754
CUST_000015,2023-06-02,37.79,37.79,0.0,0.0,0,None,5,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2023-06-27,129.39,129.39,0.0,0.0,0,None,6,0,0,Electronics,0.5060840384894199,0.5664026693632754
CUST_000015,2023-07-03,136.22,163.56,27.34,0.1672,1,Bundle Deal,7,1,0,Sports,0.5060840384894199,0.5664026693632754
CUST_000015,2023-07-05,88.31,131.63,43.32,0.3291,1,Direct Discount,8,1,0,Electronics,0.5060840384894199,0.5664026693632754
CUST_000015,2023-07-10,311.8,311.8,0.0,0.0,0,None,9,0,0,Electronics,0.5060840384894199,0.5664026693632754
CUST_000015,2023-07-30,36.02,36.02,0.0,0.0,0,None,10,0,0,Sports,0.5060840384894199,0.5664026693632754
CUST_000015,2023-09-07,10.0,10.0,0.0,0.0,0,None,11,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2023-11-04,33.46,38.22,4.76,0.1246,1,Coupon,12,1,0,Food,0.5060840384894199,0.5664026693632754
CUST_000015,2023-11-30,66.24,66.24,0.0,0.0,0,None,13,0,0,Beauty,0.5060840384894199,0.5664026693632754
CUST_000015,2023-12-01,27.99,45.67,17.68,0.3871,1,Direct Discount,14,1,0,Beauty,0.5060840384894199,0.5664026693632754
CUST_000015,2024-01-22,152.67,207.08,54.41,0.2628,1,Seasonal Sale,15,1,0,Home,0.5060840384894199,0.5664026693632754
CUST_000015,2024-05-01,16.88,19.42,2.54,0.1307,1,Bundle Deal,16,1,0,Food,0.5060840384894199,0.5664026693632754
CUST_000015,2024-05-04,9.48,11.6,2.13,0.1832,1,Direct Discount,17,1,0,Food,0.5060840384894199,0.5664026693632754
CUST_000015,2024-05-14,88.59,88.59,0.0,0.0,0,None,18,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2024-06-24,185.15,185.15,0.0,0.0,0,None,19,0,0,Sports,0.5060840384894199,0.5664026693632754
CUST_000015,2024-08-01,85.55,85.55,0.0,0.0,0,None,20,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2024-09-10,377.6,377.6,0.0,0.0,0,None,21,0,0,Electronics,0.5060840384894199,0.5664026693632754
CUST_000015,2024-09-18,31.04,35.14,4.11,0.1168,1,Direct Discount,22,1,0,Food,0.5060840384894199,0.5664026693632754
CUST_000015,2024-09-30,93.36,125.25,31.9,0.2547,1,Seasonal Sale,23,1,0,Home,0.5060840384894199,0.5664026693632754
CUST_000015,2024-11-01,84.81,84.81,0.0,0.0,0,None,24,0,0,Sports,0.5060840384894199,0.5664026693632754
CUST_000015,2024-11-07,263.57,263.57,0.0,0.0,0,None,25,0,0,Electronics,0.5060840384894199,0.5664026693632754
CUST_000015,2024-11-28,50.25,50.25,0.0,0.0,0,None,26,0,0,Food,0.5060840384894199,0.5664026693632754
CUST_000015,2025-01-31,115.76,115.76,0.0,0.0,0,None,27,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2025-02-13,269.72,269.72,0.0,0.0,0,None,28,0,0,Electronics,0.5060840384894199,0.5664026693632754
CUST_000015,2025-02-21,67.65,108.13,40.47,0.3743,1,Coupon,29,1,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2025-02-27,65.28,65.28,0.0,0.0,0,None,30,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2025-03-09,24.28,31.92,7.64,0.2394,1,Coupon,31,1,0,Food,0.5060840384894199,0.5664026693632754
CUST_000015,2025-04-11,123.78,123.78,0.0,0.0,0,None,32,0,0,Sports,0.5060840384894199,0.5664026693632754
CUST_000015,2025-04-17,67.31,85.27,17.96,0.2107,1,Bundle Deal,33,1,0,Beauty,0.5060840384894199,0.5664026693632754
CUST_000015,2025-04-22,67.26,67.26,0.0,0.0,0,None,34,0,0,Beauty,0.5060840384894199,0.5664026693632754
CUST_000015,2025-04-23,51.75,51.75,0.0,0.0,0,None,35,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2025-04-26,89.24,89.24,0.0,0.0,0,None,36,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2025-05-08,51.42,125.28,73.86,0.5896,1,Seasonal Sale,37,1,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2025-06-09,33.05,33.05,0.0,0.0,0,None,38,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2025-07-12,396.9,396.9,0.0,0.0,0,None,39,0,0,Electronics,0.5060840384894199,0.5664026693632754
CUST_000015,2025-08-11,117.95,117.95,0.0,0.0,0,None,40,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2025-10-02,58.43,58.43,0.0,0.0,0,None,41,0,0,Clothing,0.5060840384894199,0.5664026693632754
CUST_000015,2025-10-03,116.11,116.11,0.0,0.0,0,None,42,0,0,Sports,0.5060840384894199,0.5664026693632754
CUST_000015,2025-10-18,77.84,77.84,0.0,0.0,0,None,43,0,0,Beauty,0.5060840384894199,0.5664026693632754
CUST_000015,2025-12-28,44.37,44.37,0.0,0.0,0,None,44,0,0,Beauty,0.5060840384894199,0.5664026693632754
CUST_000016,2023-02-07,204.11,204.11,0.0,0.0,0,None,1,0,0,Home,0.15443717689204847,0.8844273660019865
CUST_000016,2023-02-15,22.82,25.59,2.78,0.1085,1,Direct Discount,2,1,0,Food,0.15443717689204847,0.8844273660019865
CUST_000016,2023-05-13,69.22,113.04,43.82,0.3877,1,Membership Discount,3,1,0,Clothing,0.15443717689204847,0.8844273660019865
CUST_000016,2023-06-07,21.58,21.58,0.0,0.0,0,None,4,0,0,Beauty,0.15443717689204847,0.8844273660019865
CUST_000016,2023-07-30,54.19,93.47,39.28,0.4202,1,Direct Discount,5,1,0,Clothing,0.15443717689204847,0.8844273660019865
CUST_000016,2023-08-21,33.69,33.69,0.0,0.0,0,None,6,0,0,Beauty,0.15443717689204847,0.8844273660019865
CUST_000016,2023-09-02,78.31,78.31,0.0,0.0,0,None,7,0,0,Clothing,0.15443717689204847,0.8844273660019865
CUST_000016,2023-09-10,107.42,107.42,0.0,0.0,0,None,8,0,0,Clothing,0.15443717689204847,0.8844273660019865
CUST_000016,2023-11-01,27.31,27.31,0.0,0.0,0,None,9,0,0,Clothing,0.15443717689204847,0.8844273660019865
CUST_000016,2024-04-27,29.29,29.29,0.0,0.0,0,None,10,0,0,Beauty,0.15443717689204847,0.8844273660019865
CUST_000016,2024-05-26,84.14,122.21,38.07,0.3115,1,Direct Discount,11,1,0,Clothing,0.15443717689204847,0.8844273660019865
CUST_000016,2024-09-20,28.76,28.76,0.0,0.0,0,None,12,0,0,Food,0.15443717689204847,0.8844273660019865
CUST_000016,2024-12-17,377.68,424.63,46.95,0.1106,1,Bundle Deal,13,1,0,Electronics,0.15443717689204847,0.8844273660019865
CUST_000016,2025-01-29,62.82,62.82,0.0,0.0,0,None,14,0,0,Beauty,0.15443717689204847,0.8844273660019865
CUST_000016,2025-04-18,38.77,38.77,0.0,0.0,0,None,15,0,0,Food,0.15443717689204847,0.8844273660019865
CUST_000016,2025-09-13,94.71,94.71,0.0,0.0,0,None,16,0,0,Home,0.15443717689204847,0.8844273660019865
CUST_000016,2025-09-13,134.68,166.29,31.62,0.1901,1,Bundle Deal,17,1,0,Home,0.15443717689204847,0.8844273660019865
CUST_000016,2025-09-14,159.5,159.5,0.0,0.0,0,None,18,0,0,Home,0.15443717689204847,0.8844273660019865
CUST_000016,2025-12-02,35.99,45.54,9.55,0.2097,1,Coupon,19,1,0,Food,0.15443717689204847,0.8844273660019865
CUST_000016,2025-12-26,366.92,366.92,0.0,0.0,0,None,20,0,0,Electronics,0.15443717689204847,0.8844273660019865
CUST_000017,2023-01-01,89.15,89.15,0.0,0.0,0,None,1,0,0,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2023-02-07,207.4,207.4,0.0,0.0,0,None,2,0,0,Home,0.5126679312485971,0.8236242558333113
CUST_000017,2023-02-15,17.6,28.98,11.39,0.3929,1,Membership Discount,3,1,0,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2023-02-18,35.31,35.31,0.0,0.0,0,None,4,0,0,Beauty,0.5126679312485971,0.8236242558333113
CUST_000017,2023-02-27,128.17,128.17,0.0,0.0,0,None,5,0,0,Home,0.5126679312485971,0.8236242558333113
CUST_000017,2023-03-23,407.17,407.17,0.0,0.0,0,None,6,0,0,Electronics,0.5126679312485971,0.8236242558333113
CUST_000017,2023-04-05,33.8,49.41,15.62,0.316,1,Coupon,7,1,0,Beauty,0.5126679312485971,0.8236242558333113
CUST_000017,2023-05-11,33.95,33.95,0.0,0.0,0,None,8,0,0,Food,0.5126679312485971,0.8236242558333113
CUST_000017,2023-05-28,134.92,134.92,0.0,0.0,0,None,9,0,0,Home,0.5126679312485971,0.8236242558333113
CUST_000017,2023-05-30,14.15,15.16,1.0,0.0662,1,Membership Discount,10,1,0,Food,0.5126679312485971,0.8236242558333113
CUST_000017,2023-06-03,38.2,48.58,10.38,0.2138,1,Coupon,11,1,0,Beauty,0.5126679312485971,0.8236242558333113
CUST_000017,2023-06-18,86.84,106.59,19.76,0.1854,1,Direct Discount,12,1,0,Sports,0.5126679312485971,0.8236242558333113
CUST_000017,2023-08-04,76.94,76.94,0.0,0.0,0,None,13,0,0,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2023-08-22,58.95,81.13,22.18,0.2733,1,Direct Discount,14,1,1,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2023-08-29,25.23,53.1,27.88,0.5249,1,Direct Discount,15,1,0,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2023-09-30,61.47,61.47,0.0,0.0,0,None,16,0,0,Beauty,0.5126679312485971,0.8236242558333113
CUST_000017,2023-10-22,133.21,133.21,0.0,0.0,0,None,17,0,0,Home,0.5126679312485971,0.8236242558333113
CUST_000017,2023-10-25,14.02,18.45,4.43,0.24,1,Direct Discount,18,1,0,Food,0.5126679312485971,0.8236242558333113
CUST_000017,2024-01-16,43.41,50.36,6.95,0.1379,1,Direct Discount,19,1,1,Food,0.5126679312485971,0.8236242558333113
CUST_000017,2024-01-22,69.02,139.76,70.74,0.5061,1,Direct Discount,20,1,0,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2024-01-29,14.32,17.37,3.05,0.1756,1,Membership Discount,21,1,0,Food,0.5126679312485971,0.8236242558333113
CUST_000017,2024-02-03,25.41,25.41,0.0,0.0,0,None,22,0,0,Beauty,0.5126679312485971,0.8236242558333113
CUST_000017,2024-02-14,375.9,375.9,0.0,0.0,0,None,23,0,0,Electronics,0.5126679312485971,0.8236242558333113
CUST_000017,2024-03-31,93.44,93.44,0.0,0.0,0,None,24,0,0,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2024-04-12,48.48,48.48,0.0,0.0,0,None,25,0,0,Food,0.5126679312485971,0.8236242558333113
CUST_000017,2024-05-07,141.6,141.6,0.0,0.0,0,None,26,0,0,Sports,0.5126679312485971,0.8236242558333113
CUST_000017,2024-05-25,30.14,30.14,0.0,0.0,0,None,27,0,0,Food,0.5126679312485971,0.8236242558333113
CUST_000017,2024-07-05,30.68,39.11,8.43,0.2155,1,Coupon,28,1,0,Food,0.5126679312485971,0.8236242558333113
CUST_000017,2024-07-15,39.12,100.45,61.33,0.6105,1,Direct Discount,29,1,0,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2024-07-18,30.14,30.14,0.0,0.0,0,None,30,0,0,Food,0.5126679312485971,0.8236242558333113
CUST_000017,2024-08-17,162.2,162.2,0.0,0.0,0,None,31,0,0,Home,0.5126679312485971,0.8236242558333113
CUST_000017,2024-10-05,88.22,88.22,0.0,0.0,0,None,32,0,0,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2024-11-01,61.67,61.67,0.0,0.0,0,None,33,0,0,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2025-01-01,379.63,379.63,0.0,0.0,0,None,34,0,0,Electronics,0.5126679312485971,0.8236242558333113
CUST_000017,2025-01-25,50.18,72.56,22.38,0.3084,1,Bundle Deal,35,1,0,Clothing,0.5126679312485971,0.8236242558333113
CUST_000017,2025-02-03,31.68,40.4,8.72,0.2158,1,Direct Discount,36,1,0,Beauty,0.5126679312485971,0.8236242558333113
CUST_000017,2025-02-04,77.96,77.96,0.0,0.0,0,None,37,0,0,Beauty,0.5126679312485971,0.8236242558333113
CUST_000017,2025-02-18,41.91,41.91,0.0,0.0,0,None,38,0,0,Food,0.5126679312485971,0.8236242558333113
